,t,h,track_x,track_y,track_z,camera_0_simple_z,camera_1_simple_z
21,0.1099999999999999,2.1726307665512743,2.581647616506663,-0.4922014749586694,0.3461767307933509,0.8241346940119714,0.8173033695522416
22,0.11999999999999988,2.531129223891156,2.5844584248672504,-0.4976441290854101,0.40390487636115147,0.877189903592809,0.8799283276417939
23,0.12999999999999987,2.7280065807791845,2.5886885612581008,-0.5032330719911506,0.4662924372996362,0.9373376722891564,0.9447717499701521
24,0.13999999999999987,3.0105014792646636,2.5937467083143524,-0.5095209874074964,0.5361966572077956,1.0035272506024222,1.0183390335522415
25,0.14999999999999988,3.33288222061767,2.6005315236391677,-0.5162175957758688,0.6158437047100107,1.084309233532951,1.0967054582338942
26,0.1599999999999999,3.5387391039548675,2.6082734749171657,-0.5215659833763375,0.7005809034314676,1.167626295180743,1.182093286396187
27,0.16999999999999985,3.700093864035304,2.614612706756793,-0.5231206631579077,0.7835718345987845,1.2529943674699155,1.2614582388059752
28,0.17999999999999985,3.933163958973443,2.6243921037053255,-0.5278795529943938,0.8704552946497506,1.347448413173704,1.3394433074626924
29,0.18999999999999986,4.291135321891227,2.632295199694294,-0.5390821707465712,0.9686468560289514,1.4493364371257988,1.4319943522388117
30,0.19999999999999982,4.851919225542654,2.639541415854147,-0.5496431254350753,1.0596571445513807,1.5329792409639087,1.527700644776125
31,0.20999999999999983,5.400974976734283,2.6457880827550397,-0.5603127609406062,1.1567257565950668,1.6228893293414144,1.6285549731343336
32,0.21999999999999983,5.950030727925912,2.658853602798981,-0.564596831859804,1.2712178936151077,1.7438408263474015,1.731894950477334
33,0.22999999999999984,6.499086479117541,2.676855392166381,-0.5678427012554383,1.3815296946553801,1.8543070838324154,1.836448284179114
34,0.23999999999999985,7.048142230309169,2.6879131663082116,-0.5777335886816282,1.4906741493316216,1.956194508982115,1.9468029110447858
35,0.2499999999999998,7.597197981500796,2.704285566436198,-0.5934273432280168,1.6103541820848184,2.0755769036144804,2.059678017910457
36,0.2599999999999998,8.146253732692424,2.719756741994882,-0.6080963283177407,1.733843928278627,2.196698850299361,2.177152644776128
37,0.2699999999999998,8.695309483884053,2.729102243413754,-0.6160257755646334,1.862661295050604,2.315529988023911,2.3059071844776216
38,0.2799999999999998,8.754641796828489,2.7421285456613607,-0.6276014969257258,1.9992509695586294,2.4430051746987624,2.4399893365155227
39,0.2899999999999998,8.95086851173522,2.7634740834963374,-0.6386153475733636,2.1396788663250117,2.5775527650602337,2.5728234653938067
40,0.2999999999999998,9.920205177105082,2.7867994466923527,-0.6533761239212499,2.2816017328911253,2.713301335329336,2.70607035223882
41,0.30999999999999983,10.715269761872083,2.8084726822324484,-0.6701001948395682,2.4242613876963417,2.848439867469879,2.8401628895522526
42,0.31999999999999984,11.581467167438978,2.82857845558339,-0.6882137851448569,2.5606976212149406,2.9808892650602656,2.9641785647761316
43,0.32999999999999974,12.465703612208394,2.8498940491808895,-0.7100826465145484,2.701538818307547,3.1259841017964467,3.082839460298518
44,0.33999999999999975,12.641465749926283,2.8784369574709014,-0.7310364732773458,2.8600547252198774,3.281014640718601,3.222400361791057
45,0.34999999999999976,13.186134394571203,2.9175235410724945,-0.7564302057834675,3.0095303674738996,3.4179563614458393,3.3606153896181508
46,0.35999999999999976,14.054211803333581,2.964378704693715,-0.7795754902211307,3.1599539981213045,3.5583362155689517,3.4946529791169603
47,0.3699999999999998,14.96918408024148,3.003988498023256,-0.8117807384612581,3.3242661476777604,3.7177110658683516,3.6346723498507636
48,0.3799999999999998,16.320181458456496,3.029151443965608,-0.8377056665088913,3.484583327435764,3.8655815421687656,3.7782502602985244
49,0.3899999999999998,17.34439516600353,3.0537133111309114,-0.851741446599724,3.6297828419093245,4.0044128674699975,3.9015110698507605
50,0.3999999999999998,18.43119065249525,3.0960630105435882,-0.8830648169330555,3.805495129894346,4.180830610778598,4.03952673074629
51,0.4099999999999998,18.75523746531784,3.146274700681346,-0.9141055168208432,4.007864822879837,4.360211156626629,4.21872792477614
52,0.4199999999999998,19.53695823614499,3.188735522253472,-0.9561605417868124,4.186438157032535,4.535529228915668,4.358579582338909
53,0.4299999999999997,20.622318818973987,3.227198982547744,-1.0066571635259702,4.347232932904149,4.704236604790375,4.472416097852024
54,0.4399999999999997,21.45005840069427,3.293058908656823,-1.0422456141168226,4.5639825601151145,4.867956964071811,4.6819522734328265
55,0.44999999999999973,22.470492578970124,3.354327502459997,-1.074023089900047,4.7922187771124864,5.057472734939739,4.883351176119397
56,0.45999999999999974,23.77863383334891,3.416744293236853,-1.1110759296715553,4.994278506330838,5.245536844311384,5.037646698507456
57,0.46999999999999975,24.568512739245193,3.491672631981894,-1.1555703950882918,5.208732110973342,5.419927862275454,5.221330600597018
58,0.47999999999999976,24.697809624500223,3.556550224480727,-1.1898877042384681,5.445751762171698,5.609406337349425,5.426647615522413
59,0.48999999999999977,25.287444948049714,3.5991470712572795,-1.2291565419424932,5.642894013633072,5.8102665783133185,5.554904230906928
60,0.49999999999999967,25.994785325735823,3.6603405555785784,-1.2842473586810952,5.828917571355616,5.988968808383291,5.680318044776116
61,0.5099999999999997,26.565785507252453,3.727712120056811,-1.3388443247137376,6.031729689345077,6.172389433735014,5.825104910447758
62,0.5199999999999997,27.276715620611913,3.8040930830705495,-1.3880436248465902,6.287225041439029,6.377691240963969,6.029945208955217
63,0.5299999999999997,27.91614385285508,3.8901324974086666,-1.4289986504248224,6.568597507001588,6.568753868263586,6.283920134328351
64,0.5399999999999997,28.0383024240582,3.9775506936274674,-1.4685943555277081,6.847136254829191,6.749505365269574,6.537895059701484
65,0.5499999999999997,27.908823074630718,4.056873092955332,-1.5055948573649056,7.128368847468556,6.93314063855422,6.790409606205244
66,0.5599999999999997,28.379502764963252,4.124269718452938,-1.5518686667751789,7.4039717118024555,7.112032946107705,7.037082637231502
67,0.5699999999999997,28.8505766726417,4.19810101563567,-1.6051633697059815,7.648356880589031,7.2758407305388415,7.243421017910448
68,0.5799999999999997,28.850574910163367,4.261621255875632,-1.655157133545944,7.8797528653434075,7.45555301796407,7.413119525373134
69,0.5899999999999996,29.21698897594534,4.332404943878705,-1.6916745981451866,8.129664475700569,7.646782359281594,7.5949331361194
70,0.5999999999999996,30.035962867677718,4.417429175873865,-1.7367490801572023,8.376556101020435,7.823628927710895,7.778485971940295
71,0.6099999999999997,30.21645656081091,4.49419798186597,-1.7833748290228248,8.62083961292441,7.997169604790384,7.960066270447758
72,0.6199999999999997,30.097858500151176,4.559606149551007,-1.8204649489657996,8.85714323671494,8.165060023952059,8.135081390214795
73,0.6299999999999997,30.198220365114036,4.634655394541918,-1.8677599848483242,9.090287739275869,8.328670638554199,8.303505017899763
74,0.6399999999999997,30.23667799367108,4.717496261905504,-1.9223770135323406,9.321902608767719,8.489182084337362,8.467128921194032
75,0.6499999999999997,30.2381666895526,4.7909889523056854,-1.9684096484144362,9.553297114843541,8.650679574850313,8.629369692537317
76,0.6599999999999996,30.41830153363581,4.864335742903098,-2.012627473655865,9.784418973696361,8.810897572289175,8.789590588059703
77,0.6699999999999996,30.547630141904914,4.933099352616027,-2.0558394117689014,10.00948661235363,8.96701986144583,8.94363396238806
78,0.6799999999999996,30.652998763466965,4.999874261205681,-2.1003530139973927,10.226583863970156,9.116336227544965,9.090794559402985
79,0.6899999999999996,30.758367385029015,5.064075926903094,-2.147438763250352,10.43300408102985,9.26092305389227,9.225578461813845
80,0.6999999999999996,30.863736006591065,5.129814457386447,-2.1960384346105943,10.636746168029246,9.399651180722968,9.35955460179105
81,0.7099999999999996,30.969104628153115,5.195058501446949,-2.2435020943396493,10.853024477920338,9.537654664670752,9.510264452537319
82,0.7199999999999996,31.074473249715165,5.266197606832401,-2.2891700201734935,11.06564973486478,9.675045682634824,9.651968654328362
83,0.7299999999999996,31.179841871277215,5.345042588004546,-2.333326357416917,11.274327008342173,9.812925018072328,9.78253163940299
84,0.7399999999999997,31.157242009954448,5.412466424940556,-2.385782387891707,11.473284635923408,9.951143692771032,9.900937122388063
85,0.7499999999999996,31.294219470900966,5.476459979884909,-2.4405436856154434,11.669636102958535,10.088592646706525,10.015745402744633
86,0.7599999999999996,31.183297577883515,5.540909350492321,-2.4958764179335207,11.86752418928838,10.22619885542163,10.130491822792367
87,0.7699999999999996,31.268411891713424,5.605988916725442,-2.5520269741676245,12.067402754622815,10.364417530120454,10.245267083582094
88,0.7799999999999996,31.522272258859285,5.6713123965961465,-2.608359685256967,12.268385077224654,10.502139610778425,10.360082008955228
89,0.7899999999999996,31.76472441940255,5.736932865837126,-2.6649722746166873,12.470579339833662,10.639530628742495,10.474896934328363
90,0.7999999999999996,31.728988460003404,5.803827534795305,-2.7222170212328436,12.675125771313613,10.777691367469885,10.589776077611944
91,0.8099999999999996,31.70839087101922,5.878815843129184,-2.776037677453978,12.883900352503577,10.915686574850323,10.705495480597019
92,0.8199999999999995,31.70839087101922,5.954097573858766,-2.8299946047386504,13.093767640350087,11.053077592814391,10.821187541766115
93,0.8299999999999995,31.646846966087438,6.030062097141583,-2.884747069199949,13.305659539584017,11.190965204819312,10.936837899761343
94,0.8399999999999995,31.602674529649036,6.104894530494523,-2.940042041442233,13.524440882570842,11.329183879518135,11.059795462686575
95,0.8499999999999995,31.716580456131823,6.179290992211607,-2.9952638048506204,13.746196259080964,11.46662455688629,11.185594716417919
96,0.8599999999999995,31.74090017476699,6.258003284971155,-3.0531420079940297,13.968184769509065,11.600463433735001,11.311393970149261
97,0.8699999999999996,32.29730633856371,6.3476223583131635,-3.117517435802556,14.18799440470313,11.72469837349406,11.437165451968982
98,0.8799999999999996,32.04863080065166,6.412470624981111,-3.1604521456387866,14.401518438298597,11.849589940119856,11.562889646479725
99,0.8899999999999996,31.809147247682677,6.461400664220161,-3.1896560036307706,14.611313989376033,11.974901317365363,11.688665932089563
100,0.8999999999999996,31.631089470110847,6.542233885420792,-3.240389710540893,14.818487660658688,12.081091686747001,11.814465185820907
101,0.9099999999999996,32.04515719561746,6.622754835378975,-3.2903847742067516,15.026242902087033,12.18645898203589,11.94026443955225
102,0.9199999999999996,31.78631632984639,6.696350351283643,-3.334538633863393,15.233664010121727,12.292848203592776,12.066063693283594
103,0.9299999999999996,31.65826230265965,6.765287085923802,-3.3773942263225987,15.447848723096609,12.408259580838278,12.191862947014936
104,0.9399999999999996,31.955689749828526,6.831368642540125,-3.4195625339294926,15.666881937712613,12.529439221556839,12.31761198612769
105,0.9499999999999994,32.032249040101306,6.901390262205775,-3.4607016283153307,15.877977641355741,12.637284337349374,12.443336180638415
106,0.9599999999999994,32.07096402894535,6.972655950594774,-3.5027696172751437,16.090993398464263,12.74529269461077,12.569134908955213
107,0.9699999999999994,32.16700783356811,7.045623396477247,-3.547421137553,16.307163244295285,12.855909461077834,12.693801940298503
108,0.9799999999999994,32.01587015901984,7.117879117045483,-3.588965989178644,16.514228221011937,12.956507590361447,12.816040746268664
109,0.9899999999999994,32.02827833384824,7.185761473888977,-3.634295667787635,16.694148030563273,13.050700361445802,12.911572979104486
110,0.9999999999999994,31.947871065002452,7.249027488216475,-3.68023442121084,16.859161919344466,13.142332155688642,12.992277456716424
111,1.0099999999999993,32.18289208006346,7.321875588161516,-3.717753791352486,17.05232825362418,13.232381927710863,13.103939045346062
112,1.0199999999999994,32.398932377101765,7.39413572570473,-3.75803278754014,17.237062069859565,13.318710240963892,13.20797779104477
113,1.0299999999999994,32.28538913548264,7.4592632555191525,-3.8047119531734506,17.402692152733984,13.404718053892259,13.291052417910443
114,1.0399999999999994,32.11799328001523,7.5317411764270314,-3.8475361814759346,17.577177088504314,13.490529431137766,13.380728023880591
115,1.0499999999999994,32.301024872005755,7.60935132084785,-3.8885461830491224,17.758332943632308,13.576831897590418,13.474501158208948
116,1.0599999999999994,32.38615057958517,7.665022898312262,-3.942436314282065,17.91239515014506,13.663010299401266,13.544766471641786
117,1.0699999999999994,32.35872637366121,7.726092739070804,-3.993407181426509,18.072712911961073,13.748821676646775,13.619600035799516
118,1.0799999999999994,32.462095224013375,7.806261101725365,-4.034881066865628,18.25534915706876,13.8349535542169,13.710948484486869
119,1.0899999999999994,32.49014005967183,7.878886652128189,-4.080296896156438,18.434184194173,13.921281867469855,13.799978101492535
120,1.0999999999999992,32.47624162634598,7.945989583875441,-4.127990904973312,18.609925512651127,14.007113922155659,13.887402977114423
121,1.1099999999999992,32.54722326622606,8.013541785688622,-4.176025646019171,18.78683096557332,14.093075210843349,13.974827852736313
122,1.1199999999999992,32.565837328278576,8.081682838597777,-4.224600209010042,18.965180000452914,14.179403524096378,14.062252728358205
123,1.1299999999999992,32.61560391764839,8.150026447937504,-4.273147563414609,19.14420736371285,14.265406167664668,14.149677603980095
124,1.1399999999999992,32.67781215436034,,,,14.351217544910176,
125,1.1499999999999992,32.740020391072285,,,,14.437525180722904,
126,1.1599999999999993,32.80222862778424,,,,14.523698413173676,
127,1.1699999999999993,32.864436864496184,,,,14.609509790419184,
128,1.1799999999999993,32.92664510120813,,,,14.695646837349429,
129,1.1899999999999993,32.98885333792008,,,,14.781975150602458,
130,1.1999999999999993,33.0510615746316,,,,14.867802035928191,
131,1.2099999999999993,33.05106157463351,,,,14.953768493975934,
132,1.2199999999999993,33.299269600275906,,,,15.04009680722889,
133,1.2299999999999993,33.110010277130996,,,,15.126094281437126,
134,1.2399999999999993,32.727782272515846,,,,15.211905658682706,
135,1.2499999999999993,33.389867465404635,,,,15.298218463855441,
136,1.2599999999999993,33.27196633709518,,,,15.384386526946088,
137,1.2699999999999991,33.05602565898196,,,,15.470197904191593,
138,1.2799999999999991,33.30671596110937,,,,15.550466385542157,
139,1.2899999999999991,33.38986746540497,,,,15.62761698795181,
140,1.2999999999999992,33.472399298435946,,,,15.710517604790422,
141,1.3099999999999992,33.37993888172784,,,,15.78564263473054,
142,1.3199999999999992,33.37435405889257,,,,15.843199520958086,
143,1.3299999999999992,33.59526782936882,,,,15.903642409638563,
144,1.3399999999999992,33.59526782936882,,,,15.965708674698817,
145,1.3499999999999992,33.909894414871076,,,,16.050379101796437,
146,1.3599999999999992,33.428340844577875,,,,16.124414578313274,
147,1.3699999999999992,33.82098404464732,,,,16.173751927710875,
148,1.3799999999999992,33.77647140901802,,,,16.228455329341354,
149,1.3899999999999992,33.89897237889725,,,,16.28604814371261,
150,1.3999999999999992,33.733218177079664,,,,16.358527469879515,
151,1.4099999999999993,34.019800123213294,,,,16.40802,
152,1.419999999999999,34.05386971851112,,,,16.40802,
153,1.429999999999999,33.93211122690748,,,,16.40802,
154,1.439999999999999,34.20566777945574,,,,16.40802,
155,1.449999999999999,34.096814721354534,,,,16.40802,
156,1.459999999999999,34.08955365761938,,,,16.40802,
157,1.469999999999999,34.03295592538201,,,,16.40802,
158,1.479999999999999,34.26952768704369,,,,16.40802,
159,1.489999999999999,34.40879250855812,,,,16.40802,
160,1.4999999999999991,34.269341253408854,,,,16.40802,
161,1.5099999999999991,34.29211736482989,,,,16.40802,
162,1.5199999999999991,34.049091614851555,,,,16.40802,
163,1.5299999999999991,34.157881220492,,,,16.40802,
164,1.5399999999999991,34.42995593785474,,,,16.40802,
165,1.5499999999999992,34.28870421537741,,,,16.40802,
166,1.5599999999999992,34.26983757625567,,,,16.40802,
167,1.5699999999999992,34.54576422532067,,,,16.40802,
168,1.5799999999999992,34.61105396563064,,,,16.40802,
169,1.589999999999999,34.489783412742106,,,,16.40802,
170,1.599999999999999,34.50345503976442,,,,16.40802,
171,1.609999999999999,34.5340924607324,,,,16.40802,
172,1.619999999999999,34.564729881700394,,,,16.40802,
173,1.629999999999999,34.59536730266838,,,,16.40802,
174,1.639999999999999,34.62600472363637,,,,16.40802,
175,1.649999999999999,34.656642144604355,,,,16.40802,
176,1.659999999999999,34.695336321916,,,,16.40802,
177,1.669999999999999,34.695460433218926,,,,16.40802,
178,1.679999999999999,34.642458093454294,,,,16.40802,
179,1.689999999999999,34.753429127438814,,,,16.40802,
180,1.699999999999999,34.996228766177616,,,,16.40802,
181,1.709999999999999,35.09652752619877,,,,16.40802,
182,1.719999999999999,34.90474422052302,,,,16.40802,
183,1.729999999999999,34.70129466992712,,,,16.40802,
184,1.7399999999999989,34.86465035474729,,,,16.40802,
185,1.749999999999999,35.079600443972126,,,,16.40802,
186,1.759999999999999,35.10956167486433,,,,16.40802,
187,1.769999999999999,34.98915277476741,,,,16.40802,
188,1.779999999999999,34.899156777129974,,,,16.40802,
189,1.789999999999999,34.899156777129974,,,,16.40802,
190,1.799999999999999,34.698069654905375,,,,16.40802,
191,1.809999999999999,34.71793066490009,,,,16.40802,
192,1.819999999999999,34.92305204672428,,,,16.40802,
193,1.829999999999999,34.89077795601019,,,,16.40802,
194,1.839999999999999,34.96805033619648,,,,16.40802,
195,1.849999999999999,34.9804634169199,,,,16.40802,
196,1.859999999999999,34.806059619164714,,,,16.40802,
197,1.869999999999999,34.91405506150455,,,,16.40802,
198,1.879999999999999,35.0807005201277,,,,16.40802,
199,1.889999999999999,34.911571030926666,,,,16.40802,
200,1.899999999999999,34.798921657631674,,,,16.40802,
201,1.9099999999999988,34.87495145265745,,,,16.40802,
202,1.919999999999999,35.053081684906914,,,,16.40802,
203,1.9299999999999988,35.03322069978317,,,,16.40802,
204,1.939999999999999,34.806059508779924,,,,16.40802,
205,1.9499999999999988,34.71420374693105,,,,16.40802,
206,1.959999999999999,34.687205946254764,,,,16.40802,
207,1.9699999999999989,34.73406453180323,,,,16.40802,
208,1.979999999999999,34.960913839458335,,,,16.40802,
209,1.9899999999999989,35.12259572830226,,,,16.40802,
210,1.9999999999999987,34.895746420646965,,,,16.40802,
211,2.009999999999999,34.744925872422876,,,,16.40802,
212,2.0199999999999987,34.68193171921256,,,,16.40802,
213,2.029999999999999,34.735928540017184,,,,16.40802,
214,2.0399999999999987,34.88736444980139,,,,16.40802,
215,2.049999999999999,34.80957728392453,,,,16.40802,
216,2.0599999999999987,34.73717059948799,,,,16.40802,
217,2.069999999999999,34.66476391505144,,,,16.40802,
218,2.0799999999999987,34.59235723061489,,,,16.40802,
219,2.089999999999999,34.519950546178336,,,,16.40802,
220,2.0999999999999988,34.44754386174179,,,,16.40802,
221,2.109999999999999,34.37513717730524,,,,16.40802,
222,2.1199999999999988,34.3027304928687,,,,16.40802,
223,2.129999999999999,34.59032744630557,,,,16.40802,
224,2.139999999999999,34.87408297228105,,,,16.40802,
225,2.1499999999999986,35.014041004044444,,,,16.40802,
226,2.159999999999999,35.09447937680078,,,,16.40802,
227,2.1699999999999986,35.20291136466687,,,,16.40802,
228,2.179999999999999,35.240524380176794,,,,16.40802,
229,2.1899999999999986,35.0450130786103,,,,16.40802,
230,2.199999999999999,34.86303499853645,,,,16.40802,
231,2.2099999999999986,35.09553649127894,,,,16.40802,
232,2.219999999999999,35.17150491910555,,,,16.40802,
233,2.2299999999999986,35.10931340102221,,,,16.40802,
234,2.239999999999999,35.09032082403428,,,,16.40802,
235,2.2499999999999987,35.264111137368516,,,,16.40802,
236,2.259999999999999,35.17175389493504,,,,16.40802,
237,2.2699999999999987,35.27664898021977,,,,16.40802,
238,2.279999999999999,35.25144866077927,,,,16.40802,
239,2.2899999999999987,35.20824899584113,,,,16.40802,
240,2.2999999999999985,35.43852575798514,,,,16.40802,
241,2.3099999999999987,35.31041484139252,,,,16.40802,
242,2.3199999999999985,35.257965610119676,,,,16.40802,
243,2.3299999999999987,35.25933106750738,,,,16.40802,
244,2.3399999999999985,35.337723935117964,,,,16.40802,
245,2.3499999999999988,35.43455196065953,,,,16.40802,
246,2.3599999999999985,35.38986194504197,,,,16.40802,
247,2.3699999999999988,35.46484222990642,,,,16.40802,
248,2.3799999999999986,35.50990482777706,,,,16.40802,
249,2.389999999999999,35.38477254990719,,,,16.40802,
250,2.3999999999999986,35.43715909475541,,,,16.40802,
251,2.409999999999999,35.504318517107414,,,,16.40802,
252,2.4199999999999986,35.59487967765447,,,,16.40802,
253,2.429999999999999,35.715732754697136,,,,16.40802,
254,2.4399999999999986,35.89034322638351,,,,16.40802,
255,2.449999999999999,35.94937460408255,,,,16.40802,
256,2.4599999999999986,35.543551443180746,,,,16.40802,
257,2.4699999999999984,35.59990868079897,,,,16.40802,
258,2.4799999999999986,35.57476895224741,,,,16.40802,
259,2.4899999999999984,35.25709849197957,,,,16.40802,
260,2.4999999999999987,35.456527209922285,,,,16.40802,
261,2.5099999999999985,35.51499474701563,,,,16.40802,
262,2.5199999999999987,35.51186226771329,,,,16.40802,
263,2.5299999999999985,35.55367414912079,,,,16.40802,
264,2.5399999999999987,35.59548603052829,,,,16.40802,
265,2.5499999999999985,35.63729791193579,,,,16.40802,
266,2.5599999999999987,35.679109793343294,,,,16.40802,
267,2.5699999999999985,35.72092167475079,,,,16.40802,
268,2.5799999999999987,35.762733556158295,,,,16.40802,
269,2.5899999999999985,35.808778908736834,,,,16.40802,
270,2.5999999999999988,35.8339183206117,,,,16.40802,
271,2.6099999999999985,35.6557733337182,,,,16.40802,
272,2.6199999999999988,35.684637299498476,,,,16.40802,
273,2.6299999999999986,35.82864288375636,,,,16.40802,
274,2.6399999999999983,35.70263614692143,,,,16.40802,
275,2.6499999999999986,35.65685763844165,,,,16.40802,
276,2.6599999999999984,35.691307358316514,,,,16.40802,
277,2.6699999999999986,35.739257896675795,,,,16.40802,
278,2.6799999999999984,35.81250334107649,,,,16.40802,
279,2.6899999999999986,35.688360648584315,,,,16.40802,
280,2.6999999999999984,35.61511520418696,,,,16.40802,
281,2.7099999999999986,35.90965007193958,,,,16.40802,
282,2.7199999999999984,35.98537843646845,,,,16.40802,
283,2.7299999999999986,35.83329763734957,,,,16.40802,
284,2.7399999999999984,35.80660632738727,,,,16.40802,
285,2.7499999999999987,35.74018975291985,,,,16.40802,
286,2.7599999999999985,35.607356603984854,,,,16.40802,
287,2.7699999999999987,35.53938826730397,,,,16.40802,
288,2.7799999999999985,35.53628474287688,,,,16.40802,
289,2.7899999999999983,35.53318121844979,,,,16.40802,
290,2.7999999999999985,35.66648210066824,,,,16.40802,
291,2.8099999999999983,35.93618738953007,,,,16.40802,
292,2.8199999999999985,35.936340277270716,,,,16.40802,
293,2.8299999999999983,35.65297951247128,,,,16.40802,
294,2.8399999999999985,35.56297531349292,,,,16.40802,
295,2.8499999999999983,35.53597485178803,,,,16.40802,
296,2.8599999999999985,35.741435704853785,,,,16.40802,
297,2.8699999999999983,36.032553828757955,,,,16.40802,
298,2.8799999999999986,35.80040246815756,,,,16.40802,
299,2.8899999999999983,35.53628480595936,,,,16.40802,
300,2.8999999999999986,35.61697758765561,,,,16.40802,
301,2.9099999999999984,35.69425578754432,,,,16.40802,
302,2.9199999999999986,35.58625197484741,,,,16.40802,
303,2.9299999999999984,35.58407947474984,,,,16.40802,
304,2.939999999999998,35.6545299039426,,,,16.40802,
305,2.9499999999999984,35.70108373799365,,,,16.40802,
306,2.959999999999998,35.652978683799674,,,,16.40802,
307,2.9699999999999984,35.535974420556286,,,,16.40802,16.406688972556573
308,2.979999999999998,35.50264749376019,,,,16.40802,16.418779487722677
309,2.9899999999999984,35.480684390169046,,,,16.40802,16.43087000288878
310,2.9999999999999982,35.45872128657789,,,,16.40802,16.442956095927325
311,3.0099999999999985,35.436758182986736,,,,16.40802,16.455039397182233
312,3.0199999999999982,35.41479507939559,,,,16.40802,16.46712945787193
313,3.0299999999999985,35.392831975804434,,,,16.40802,16.479219973038035
314,3.0399999999999983,35.37086887221328,,,,16.40802,16.491310488204142
315,3.0499999999999985,35.34890576862213,,,,16.40802,16.503401003370247
316,3.0599999999999983,35.342316837544786,,,,16.40802,16.51549151853635
317,3.0699999999999985,35.76204308387196,,,,16.40802,16.527575454615445
318,3.0799999999999983,35.64776646134162,,,,16.40802,16.539660458353392
319,3.0899999999999985,35.591651942872325,,,,16.40802,16.5517509735195
320,3.0999999999999983,35.388746028901366,,,,16.40802,16.563841488685604
321,3.109999999999998,35.421021153684244,,,,16.40802,16.57593200385171
322,3.1199999999999983,35.714865069343716,,,,16.40802,16.588022519017816
323,3.129999999999998,35.81653795042075,,,,16.40802,16.60011151204866
324,3.1399999999999983,35.408983680841594,,,,16.40802,16.612194813303564
325,3.149999999999998,35.348467780172456,,,,16.40802,16.624281974000965
326,3.1599999999999984,35.549258256855126,,,,16.40802,16.63637248916707
327,3.169999999999998,35.56887202547203,,,,16.40802,16.648463004333173
328,3.1799999999999984,35.47886982461768,,,,16.40802,16.66055351949928
329,3.189999999999998,35.36987578016951,,,,16.40802,16.67264403466538
330,3.1999999999999984,35.30582037174019,,,,16.40802,16.684730870736775
331,3.209999999999998,35.29886867757887,,,,16.40802,16.696814171991683
332,3.2199999999999984,35.23406946933179,,,,16.40802,16.6723560597015
333,3.229999999999998,35.19086999716819,,,,16.40802,16.640631361194036
334,3.2399999999999984,35.24971062068082,,,,16.40802,16.608941808955226
335,3.2499999999999982,35.0945429697437,,,,16.40802,16.578257820895523
336,3.2599999999999985,35.13252767521147,,,,16.40802,16.548645880597014
