#multi:
	mass A		mass B		
t	x	y	x	y	
9.193	441.4	-5.531		
9.197	443.3	-3.011		
9.202	442.4	-4.271		
9.206	440.2	-4.901		
9.210	444.9	-5.216		
9.214	447.1	-3.641		
9.218	447.7	-4.901		
9.223	448.7	-4.586		
9.227	450.3	-4.271		
9.231	452.8	-4.271		
9.235	456.2	-4.271		
9.239	456.2	-4.271		
9.243	453.4	-4.901		
9.248	459.4	-3.326		
9.252	458.4	-3.011		
9.256	461.3	-3.326		
9.260	461.9	-2.065		
9.264	461.9	-2.065		
9.268	463.8	-3.011		
9.273	466.9	-5.846		
9.277	467.3	-6.161		
9.281	467.6	-7.421		
9.285	470.7	-7.106		
9.289	474.5	-6.476		
9.294	474.5	-6.476		
9.298	473.2	-4.901		
9.302	476.7	-10.26		
9.306	476.7	-10.26		
9.310	476.7	-10.26		
9.314	477.7	-11.83		
9.319	479.9	-12.46		
9.323	481.1	-12.46		
9.327	481.1	-12.46		
9.331	481.1	-12.46		
9.335	482.4	-10.26		
9.340	485.2	-9.627		
9.344	484.3	-7.421		
9.348	485.5	-7.421		
9.352	485.9	-7.421		
9.356	482.1	-7.106		
9.360	484.9	-9.942		
9.365	486.8	-8.682		
9.369	486.8	-8.682		
9.373	484.0	-8.997		
9.377	484.0	-8.997		
9.381	484.0	-9.312		
9.385	481.1	-9.627		
9.390	483.6	-9.627		
9.394	483.6	-9.627		
9.398	480.8	-8.682		
9.402	481.1	-9.942		
9.406	478.0	-8.051		
9.411	478.9	-8.997		
9.415	479.9	-8.997		
9.419	478.6	-8.682		
9.423	478.0	-8.997		
9.427	476.1	-8.682		
9.431	479.6	-7.736		
9.436	478.9	-7.106		
9.440	475.5	-8.682		
9.444	473.6	-7.736		
9.448	474.5	-8.682		
9.452	476.4	-9.942		
9.457	474.5	-8.997		
9.461	477.0	-9.312		
9.465	477.0	-9.312		
9.469	476.1	-11.52		
9.473	476.1	-11.20		
9.477	480.8	-7.421		
9.482	477.7	-5.216		
9.486	474.8	-9.942		
9.490	475.5	-8.051		
9.494	474.8	-7.736		
9.498	475.1	-7.421		
9.503	476.4	-8.051		
9.507	478.6	-4.586		
9.511	478.6	-4.586		
9.515	480.5	-5.216		
9.519	482.1	-9.312		
9.523	484.3	-6.476		
9.528	486.2	-10.26		
9.532	486.5	-6.161		
9.536	490.3	-8.997		
9.540	484.9	-7.736		
9.544	489.6	-8.367		
9.548	489.3	-4.901		
9.553	493.1	-5.216		
9.557	494.4	-6.161		
9.561	495.9	-6.161		
9.565	498.8	-6.161		
9.569	503.5	-5.531		
9.574	506.3	-5.216		
9.578	507.3	-5.846		
9.582	509.8	-4.586		
9.586	510.1	-4.901		
9.590	511.7	-5.846		
9.594	510.7	-5.216		
9.599	513.9	-6.161		
9.603	513.9	-3.641		
9.607	517.4	-4.271		
9.611	512.6	-6.476		
9.615	514.8	-6.476		
9.620	517.4	-4.271		
9.624	517.4	-4.271		
9.628	519.9	-7.421		
9.632	518.6	-6.476		
9.636	522.4	-7.421		
9.640	519.2	-6.161		
9.645	521.5	-8.051		
9.649	521.5	-8.051		
9.653	521.5	-8.051		
9.657	521.8	-6.791		
9.661	523.0	-6.161		
9.665	523.0	-6.161		
9.670	525.5	-8.051		
9.674	526.2	-10.89		
9.678	526.2	-10.89		
9.682	527.4	-11.83		
9.686	525.5	-12.46		
9.691	525.2	-14.04		
9.695	524.9	-12.46		
9.699	526.8	-12.15		
9.703	527.1	-9.627		
9.707	524.0	-10.89		
9.711	521.8	-10.57		
9.716	519.9	-10.89		
9.720	523.3	-9.627		
9.724	521.1	-9.942		
9.728	525.2	-8.367		
9.732	524.9	-9.627		
9.737	519.6	-7.736		
9.741	517.7	-6.791		
9.745	520.8	-6.791		
9.749	520.8	-6.791		
9.753	523.3	-8.051		
9.757	520.5	-9.627		
9.762	521.8	-9.627		
9.766	519.6	-8.997		
9.770	520.5	-9.942		
9.774	520.5	-9.942		
9.778	516.7	-7.736		
9.782	513.9	-9.942		
9.787	513.9	-9.942		
9.791	513.9	-9.942		
9.795	512.0	-19.39		
9.799	512.6	-14.35		
9.803	511.4	-15.30		
9.808	514.2	-14.35		
9.812	510.7	-15.93		
9.816	511.4	-14.35		
9.820	511.4	-14.35		
9.824	512.0	-14.98		
9.828	512.6	-12.78		
9.833	512.6	-12.46		
9.837	511.7	-12.46		
9.841	513.3	-10.26		
9.845	517.4	-10.26		
9.849	517.4	-10.26		
9.854	518.0	-12.78		
9.858	518.0	-12.78		
9.862	520.8	-9.312		
9.866	522.7	-8.367		
9.870	524.6	-11.20		
9.874	525.9	-9.942		
9.879	530.6	-10.89		
9.883	532.2	-11.52		
9.887	532.5	-11.83		
9.891	532.5	-11.83		
9.895	536.6	-11.20		
9.899	540.0	-11.20		
9.904	540.0	-11.20		
9.908	540.7	-11.20		
9.912	543.8	-11.52		
9.916	543.8	-11.52		
9.920	545.7	-12.15		
9.925	547.6	-12.78		
9.929	546.0	-11.52		
9.933	549.5	-12.46		
9.937	546.0	-10.57		
9.941	550.1	-12.15		
9.945	552.0	-10.57		
9.950	552.6	-10.57		
9.954	553.6	-12.46		
9.958	553.9	-11.20		
9.962	556.1	-11.20		
9.966	554.8	-10.26		
9.971	554.2	-11.52		
9.975	556.1	-12.15		
9.979	558.6	-11.83		
9.983	560.2	-12.15		
9.987	557.4	-12.78		
9.991	558.0	-12.46		
9.996	559.9	-12.46		
10.000	561.8	-12.15		
10.004	559.6	-11.83		
10.008	559.9	-12.15		
10.012	560.8	-12.15		
10.016	562.4	-11.20		
10.021	562.4	-8.367		
10.025	562.4	-8.997		
10.029	563.4	-8.682		
10.033	562.7	-8.997		
10.037	559.9	-10.26		
10.042	561.8	-9.627		
10.046	561.8	-9.627		
10.050	563.4	-9.627		
10.054	564.0	-9.627		
10.058	562.4	-9.312		
10.062	561.8	-10.26		
10.067	561.8	-9.942		
10.071	562.1	-9.312		
10.075	564.0	-9.942		
10.079	561.8	-8.682		
10.083	563.4	-9.312		
10.088	561.1	-9.942		
10.092	562.2	-7.493		
10.096	561.5	-9.598		
10.100	561.5	-7.774		
10.104	561.3	-9.457		
10.108	561.0	-10.58		
10.113	560.3	-10.02		
10.117	559.3	-9.457		
10.121	557.9	-9.317		
10.125	557.2	-9.738		
10.129	555.0	-9.738		
10.133	554.9	-9.878		
10.138	554.9	-9.878		
10.142	554.9	-9.878		
10.146	554.9	-9.878		
10.150	554.0	-8.615		
10.154	553.6	-8.335		
10.159	554.3	-13.11		
10.163	552.5	-10.72		
10.167	552.6	-9.878		
10.171	552.8	-8.054		
10.175	552.8	-8.054		
10.179	553.3	-8.475		
10.184	555.8	-8.756		
10.188	558.5	-7.072		
10.192	559.2	-6.230		
10.196	559.2	-6.791		
10.200	560.1	-7.212		
10.205	562.9	-7.493		
10.209	564.3	-5.529		
10.213	564.4	-5.669		
10.217	566.1	-6.230		
10.221	567.6	-6.370		
10.225	570.4	-7.072		
10.230	569.9	-7.774		
10.234	572.1	-6.230		
10.238	573.2	-5.809		
10.242	574.6	-7.914		
10.246	575.6	-7.914		
10.251	577.5	-6.791		
10.255	577.5	-6.791		
10.259	579.1	-6.791		
10.263	579.7	-6.791		
10.267	581.7	-6.511		
10.271	582.9	-6.370		
10.276	582.9	-6.370		
10.280	585.0	-7.493		
10.284	583.8	-7.072		
10.288	585.4	-6.932		
10.292	585.4	-6.932		
10.296	587.3	-6.932		
10.301	589.4	-4.687		
10.305	589.7	-4.687		
10.309	589.7	-4.687		
10.313	589.7	-5.248		
10.317	591.3	-5.248		
10.322	592.5	-5.388		
10.326	590.9	-5.529		
10.330	591.8	-4.827		
10.334	592.3	-4.827		
10.338	592.3	-4.827		
10.342	593.0	-4.967		
10.347	593.3	-5.248		
10.351	593.6	-5.248		
10.355	593.6	-5.248		
10.359	593.7	-5.108		
10.363	594.1	-4.967		
10.368	594.6	-5.248		
10.372	595.3	-5.248		
10.376	595.3	-5.248		
10.380	595.3	-5.248		
10.384	596.1	-5.108		
10.388	598.1	-5.669		
10.393	597.0	-5.529		
10.397	598.6	-4.967		
10.401	599.6	-5.529		
10.405	598.4	-4.967		
10.409	600.0	-4.406		
10.413	600.2	-4.967		
10.418	601.6	-5.529		
10.422	601.6	-5.529		
10.426	601.6	-5.529		
10.430	602.0	-5.669		
10.434	603.1	-5.669		
10.439	604.3	-5.529		
10.443	604.3	-5.529		
10.447	605.4	-6.090		
10.451	606.7	-5.498		
10.455	607.1	-4.830		
10.459	608.5	-5.721		
10.464	607.3	-4.830		
10.468	608.2	-5.052		
10.472	608.7	-5.498		
10.476	609.6	-3.939		
10.480	605.6	-7.280		
10.485	607.1	-6.612		
10.489	608.0	-7.057		
10.493	608.0	-7.057		
10.497	608.2	-7.280		
10.501	610.7	-7.948		
10.505	610.2	-7.948		
10.510	610.2	-7.948		
10.514	610.2	-7.948		
10.518	610.2	-7.948		
10.522	610.2	-7.948		
10.526	610.2	-7.948		
10.530	610.2	-7.948		
10.535	610.2	-7.948		
10.539	610.2	-7.948		
10.543	610.2	-7.948		
10.547	606.7	-7.503		
10.551	604.9	-7.280		
10.556	604.0	-6.612		
10.560	602.2	-7.057		
10.564	602.4	-7.057		
10.568	602.4	-7.057		
10.572	602.4	-7.057		
10.576	599.3	-7.725		
10.581	602.0	-6.834		
10.585	602.0	-6.834		
10.589	601.3	-6.834		
10.593	601.3	-6.834		
10.597	601.3	-7.280		
10.602	601.3	-7.280		
10.606	601.5	-6.612		
10.610	602.2	-7.503		
10.614	602.2	-7.503		
10.618	607.1	-7.503		
10.622	604.9	-7.725		
10.627	605.3	-7.948		
10.631	605.3	-7.948		
10.635	605.3	-7.948	-3.912	6.129
10.639	606.2	-6.612		
10.643			119.6	-5.213
10.647			161.2	-6.474
10.652			197.1	-2.693
10.656			236.2	-1.433
10.660			276.5	0.458
10.664			303.6	-0.172
10.668			338.9	3.608
10.673			368.5	2.978
10.677			396.8	1.718
10.681			420.8	4.869
10.685			451.0	3.608
10.689			485.7	3.608
10.693			512.8	-0.172
10.698			548.1	1.718
10.702			585.3	1.088
10.706			617.4	-2.063
