	mass A		
t	x	y	
27.779	1.391	4.699E-2
27.796	1.461	1.855E-2
27.813	1.477	2.597E-2
27.830	1.508	1.065E-2
27.846	1.553	3.817E-2
27.863	1.582	3.342E-3
27.880	1.584	1.755E-2
27.896	1.595	5.769E-5
27.913	1.627	-1.052E-3
27.930	1.667	-3.749E-3
27.947	1.671	3.408E-3
27.963	1.688	1.263E-2
27.980	1.698	3.056E-2
27.997	1.697	2.521E-2
28.014	1.716	2.739E-2
28.030	1.749	4.933E-2
28.047	1.766	2.664E-2
28.064	1.780	2.339E-2
28.081	1.824	2.608E-2
28.097	1.835	2.099E-2
28.114	1.865	3.047E-2
28.131	1.885	2.379E-2
28.147	1.894	2.220E-2
28.164	1.913	2.792E-2
28.181	1.971	2.559E-2
28.198	2.007	2.455E-2
28.214	2.021	1.422E-2
28.231	2.039	-8.432E-3
28.248	2.071	1.171E-2
28.265	2.085	8.462E-3
28.281	2.103	8.829E-3
28.298	2.115	1.263E-2
28.315	2.108	1.248E-2
28.332	2.120	1.805E-2
28.348	2.138	9.564E-3
28.365	2.154	6.352E-3
28.382	2.163	6.536E-3
28.398	2.174	6.757E-3
28.415	2.208	-4.942E-3
28.432	2.233	-4.428E-3
28.449	2.248	-4.097E-3
28.465	2.284	-3.363E-3
28.482	2.296	-4.876E-3
28.499	2.330	1.134E-3
28.516	2.349	-2.003E-3
28.532	2.378	3.897E-3
28.549	2.390	9.467E-3
28.566	2.406	-8.280E-4
28.583	2.422	1.274E-3
28.599	2.438	-1.938E-3
28.616	2.454	-1.607E-3
28.633	2.466	-1.350E-3
28.649	2.477	-1.130E-3
28.666	2.500	-6.521E-4
28.683	2.518	1.486E-3
28.700	2.525	-5.451E-3
28.716	2.528	-6.436E-5
28.733	2.534	4.584E-5
28.750	2.537	1.193E-4
28.767	2.553	4.499E-4
28.783	2.578	2.735E-3
28.800	2.612	-1.880E-3
28.817	2.638	-6.642E-3
28.834	2.663	-8.145E-4
28.850	2.679	1.287E-3
28.867	2.714	2.022E-3
28.884	2.725	2.242E-3
28.901	2.743	4.380E-3
28.917	2.757	8.216E-3
28.934	2.766	8.400E-3
28.951	2.796	7.253E-3
28.967	2.801	7.363E-3
28.984	2.805	3.895E-3
29.001	2.801	2.051E-3
29.018	2.817	2.381E-3
29.034	2.833	1.511E-2
29.051	2.833	6.254E-3
29.068	2.847	8.319E-3
29.085	2.879	8.980E-3
29.101	2.879	8.980E-3
29.118	2.890	9.200E-3
29.135	2.913	7.907E-3
29.152	2.948	5.099E-3
29.168	2.976	5.687E-3
29.185	2.996	6.091E-3
29.202	3.007	4.541E-3
29.218	3.008	4.577E-3
29.235	3.022	4.871E-3
29.252	3.040	3.468E-3
29.269	3.061	5.679E-3
29.285	3.090	6.267E-3
29.302	3.104	6.561E-3
29.319	3.124	1.652E-3
29.336	3.138	2.812E-3
29.352	3.130	2.647E-3
29.369	3.146	2.977E-3
29.386	3.140	-1.122E-3
29.403	3.152	-8.749E-4
29.419	3.164	-2.615E-3
29.436	3.184	-2.203E-3
29.453	3.198	-3.902E-3
29.469	3.209	-5.642E-3
29.486	3.245	-6.888E-3
29.503	3.245	-6.888E-3
29.520	3.245	-6.888E-3
29.536	3.257	-6.640E-3
29.553	3.279	-6.187E-3
29.570	3.307	3.532E-4
29.587	3.331	-3.127E-3
29.603	3.349	-2.756E-3
29.620	3.373	-8.225E-3
29.637	3.398	-7.689E-3
29.654	3.412	-7.400E-3
29.670	3.434	-6.946E-3
29.687	3.458	-8.439E-3
29.704	3.472	-6.163E-3
29.721	3.474	-6.122E-3
29.737	3.470	-1.813E-2
29.754	3.490	-7.780E-3
29.771	3.502	-7.532E-3
29.787	3.516	-7.244E-3
29.804	3.534	-1.085E-2
29.821	3.562	-1.027E-2
29.838	3.587	-1.172E-2
29.854	3.623	-1.098E-2
29.871	3.643	-1.454E-2
29.888	3.671	-1.198E-2
29.905	3.699	-1.538E-2
29.921	3.743	-1.447E-2
29.938	3.804	-1.518E-2
