Время;Канал A;Канал B
-0,47356900;0,03894162;5,70879200
-0,47325600;0,03894162;5,70879200
-0,47294300;0,03894162;5,70879200
-0,47263000;0,03894162;5,70879200
-0,47231700;0,03894162;5,70879200
-0,47200400;0,03894162;5,70879200
-0,47169100;0,03894162;5,70879200
-0,47137800;0,03894162;5,70879200
-0,47106500;0,03894162;5,70879200
-0,47075200;0,03894162;5,70879200
-0,47043900;0,03894162;5,70879200
-0,47012600;0,05676443;5,70879200
-0,46981300;0,03894162;5,70879200
-0,46950000;0,03894162;5,70879200
-0,46918700;0,03894162;5,70879200
-0,46887400;0,03894162;5,70879200
-0,46856100;0,03894162;5,70879200
-0,46824800;0,03894162;5,70879200
-0,46793500;0,03894162;5,70879200
-0,46762200;0,03894162;5,70879200
-0,46730900;0,03894162;5,70879200
-0,46699600;0,03894162;5,70879200
-0,46668300;0,03894162;5,70879200
-0,46637000;0,03894162;5,70879200
-0,46605700;0,03894162;5,70879200
-0,46574400;0,03894162;5,70879200
-0,46543100;0,03894162;5,70879200
-0,46511800;0,03894162;5,70879200
-0,46480500;0,03894162;5,70879200
-0,46449200;0,03894162;5,70879200
-0,46417900;0,03894162;5,70879200
-0,46386600;0,03894162;5,70879200
-0,46355300;0,03894162;5,70879200
-0,46324000;0,03894162;5,70879200
-0,46292700;0,03894162;5,70879200
-0,46261400;0,03894162;5,70879200
-0,46230100;0,03894162;5,70879200
-0,46198800;0,05676443;5,70879200
-0,46167500;0,03894162;5,70879200
-0,46136200;0,03894162;5,70879200
-0,46104900;0,03894162;5,70879200
-0,46073600;0,02117985;5,70879200
-0,46042300;0,03894162;5,70879200
-0,46011000;0,03894162;5,70879200
-0,45979700;0,03894162;5,70879200
-0,45948400;0,03894162;5,70879200
-0,45917100;0,03894162;5,70879200
-0,45885800;0,03894162;5,70879200
-0,45854500;0,03894162;5,70879200
-0,45823200;0,03894162;5,70879200
-0,45791900;0,03894162;5,70879200
-0,45760600;0,03894162;5,70879200
-0,45729300;0,03894162;5,70879200
-0,45698000;0,03894162;5,70879200
-0,45666700;0,05676443;5,70879200
-0,45635400;0,03894162;5,70879200
-0,45604100;0,03894162;5,70879200
-0,45572800;0,03894162;5,70879200
-0,45541500;0,03894162;5,70879200
-0,45510200;0,03894162;5,70879200
-0,45478900;0,05676443;5,70879200
-0,45447600;0,03894162;5,70879200
-0,45416300;0,03894162;5,70879200
-0,45385000;0,03894162;5,70879200
-0,45353700;0,03894162;5,70879200
-0,45322400;0,03894162;5,70879200
-0,45291100;0,03894162;5,70879200
-0,45259800;0,03894162;5,70879200
-0,45228500;0,03894162;5,70879200
-0,45197200;0,03894162;5,70879200
-0,45165900;0,03894162;5,70879200
-0,45134600;0,03894162;5,70879200
-0,45103300;0,03894162;5,70879200
-0,45072000;0,03894162;5,70879200
-0,45040700;0,03894162;5,70879200
-0,45009400;0,03894162;5,70879200
-0,44978100;0,03894162;5,70879200
-0,44946800;0,03894162;5,70879200
-0,44915500;0,03894162;5,70879200
-0,44884200;0,03894162;5,70879200
-0,44852900;0,03894162;5,70879200
-0,44821600;0,03894162;5,70879200
-0,44790300;0,03894162;5,70879200
-0,44759000;0,03894162;5,70879200
-0,44727700;0,03894162;5,70879200
-0,44696400;0,03894162;5,70879200
-0,44665100;0,03894162;5,70879200
-0,44633800;0,03894162;5,70879200
-0,44602500;0,03894162;5,70879200
-0,44571200;0,03894162;5,70879200
-0,44539900;0,03894162;5,70879200
-0,44508600;0,03894162;5,70879200
-0,44477300;0,03894162;5,70879200
-0,44446000;0,03894162;5,70879200
-0,44414700;0,03894162;5,70879200
-0,44383400;0,03894162;5,70879200
-0,44352100;0,03894162;5,70879200
-0,44320800;0,03894162;5,70879200
-0,44289500;0,03894162;5,70879200
-0,44258200;0,03894162;5,70879200
-0,44226900;0,03894162;5,70879200
-0,44195600;0,03894162;5,70879200
-0,44164300;0,03894162;5,70879200
-0,44133000;0,03894162;5,70879200
-0,44101700;0,03894162;5,70879200
-0,44070400;0,03894162;5,70879200
-0,44039100;0,03894162;5,70879200
-0,44007800;0,03894162;5,70879200
-0,43976500;0,05676443;5,70879200
-0,43945200;0,03894162;5,70879200
-0,43913900;0,03894162;5,70879200
-0,43882600;0,03894162;5,70879200
-0,43851300;0,03894162;5,70879200
-0,43820000;0,03894162;5,70879200
-0,43788700;0,03894162;5,70879200
-0,43757400;0,03894162;5,70879200
-0,43726100;0,03894162;5,70879200
-0,43694800;0,03894162;5,70879200
-0,43663500;0,03894162;5,70879200
-0,43632200;0,03894162;5,70879200
-0,43600900;0,03894162;5,70879200
-0,43569600;0,03894162;5,70879200
-0,43538300;0,03894162;5,70879200
-0,43507000;0,03894162;5,70879200
-0,43475700;0,03894162;5,70879200
-0,43444400;0,03894162;5,70879200
-0,43413100;0,03894162;5,70879200
-0,43381800;0,03894162;5,70879200
-0,43350500;0,03894162;5,70879200
-0,43319200;0,03894162;5,70879200
-0,43287900;0,03894162;5,70879200
-0,43256600;0,03894162;5,70879200
-0,43225300;0,03894162;5,70879200
-0,43194000;0,03894162;5,70879200
-0,43162700;0,03894162;5,70879200
-0,43131400;0,03894162;5,70879200
-0,43100100;0,03894162;5,70879200
-0,43068800;0,03894162;5,70879200
-0,43037500;0,03894162;5,70879200
-0,43006200;0,03894162;5,70879200
-0,42974900;0,03894162;5,70879200
-0,42943600;0,03894162;5,70879200
-0,42912300;0,03894162;5,70879200
-0,42881000;0,03894162;5,70879200
-0,42849700;0,03894162;5,70879200
-0,42818400;0,05676443;5,70879200
-0,42787100;0,03894162;5,70879200
-0,42755800;0,03894162;5,70879200
-0,42724500;0,03894162;5,70879200
-0,42693200;0,03894162;5,70879200
-0,42661900;0,03894162;5,70879200
-0,42630600;0,03894162;5,70879200
-0,42599300;0,03894162;5,70879200
-0,42568000;0,03894162;5,70879200
-0,42536700;0,03894162;5,70879200
-0,42505400;0,03894162;5,70879200
-0,42474100;0,03894162;5,70879200
-0,42442800;0,03894162;5,70879200
-0,42411500;0,03894162;5,70879200
-0,42380200;0,03894162;5,70879200
-0,42348900;0,03894162;5,70879200
-0,42317600;0,03894162;5,70879200
-0,42286300;0,03894162;5,70879200
-0,42255000;0,05676443;5,70879200
-0,42223700;0,03894162;5,70879200
-0,42192400;0,03894162;5,70879200
-0,42161100;0,03894162;5,70879200
-0,42129800;0,03894162;5,70879200
-0,42098500;0,03894162;5,70879200
-0,42067200;0,03894162;5,70879200
-0,42035900;0,03894162;5,70879200
-0,42004600;0,03894162;5,70879200
-0,41973300;0,03894162;5,70879200
-0,41942000;0,03894162;5,70879200
-0,41910700;0,03894162;5,70879200
-0,41879400;0,03894162;5,70879200
-0,41848100;0,03894162;5,70879200
-0,41816800;0,03894162;5,70879200
-0,41785500;0,03894162;5,70879200
-0,41754200;0,03894162;5,70879200
-0,41722900;0,03894162;5,70879200
-0,41691600;0,03894162;5,70879200
-0,41660300;0,03894162;5,70879200
-0,41629000;0,03894162;5,70879200
-0,41597700;0,03894162;5,70879200
-0,41566400;0,03894162;5,70879200
-0,41535100;0,03894162;5,70879200
-0,41503800;0,03894162;5,70879200
-0,41472500;0,03894162;5,70879200
-0,41441200;0,03894162;5,70879200
-0,41409900;0,02117985;5,70879200
-0,41378600;0,03894162;5,70879200
-0,41347300;0,03894162;5,70879200
-0,41316000;0,03894162;5,70879200
-0,41284700;0,03894162;5,70879200
-0,41253400;0,03894162;5,70879200
-0,41222100;0,03894162;5,70879200
-0,41190800;0,03894162;5,70879200
-0,41159500;0,03894162;5,70879200
-0,41128200;0,03894162;5,70879200
-0,41096900;0,03894162;5,70879200
-0,41065600;0,03894162;5,70879200
-0,41034300;0,03894162;5,70879200
-0,41003000;0,03894162;5,70879200
-0,40971700;0,03894162;5,70879200
-0,40940400;0,03894162;5,70879200
-0,40909100;0,03894162;5,70879200
-0,40877800;0,03894162;5,70879200
-0,40846500;0,03894162;5,70879200
-0,40815200;0,03894162;5,70879200
-0,40783900;0,03894162;5,70879200
-0,40752600;0,05676443;5,70879200
-0,40721300;0,03894162;5,70879200
-0,40690000;0,03894162;5,70879200
-0,40658700;0,03894162;5,70879200
-0,40627400;0,03894162;5,70879200
-0,40596100;0,03894162;5,70879200
-0,40564800;0,03894162;5,70879200
-0,40533500;0,03894162;5,70879200
-0,40502200;0,03894162;5,70879200
-0,40470900;0,05676443;5,70879200
-0,40439600;0,03894162;5,70879200
-0,40408300;0,03894162;5,70879200
-0,40377000;0,03894162;5,70879200
-0,40345700;0,03894162;5,70879200
-0,40314400;0,03894162;5,70879200
-0,40283100;0,03894162;5,70879200
-0,40251800;0,03894162;5,70879200
-0,40220500;0,03894162;5,70879200
-0,40189200;0,03894162;5,70879200
-0,40157900;0,03894162;5,70879200
-0,40126600;0,03894162;5,70879200
-0,40095300;0,03894162;5,70879200
-0,40064000;0,03894162;5,70879200
-0,40032700;0,03894162;5,70879200
-0,40001400;0,03894162;5,70879200
-0,39970100;0,03894162;5,70879200
-0,39938800;0,03894162;5,70879200
-0,39907500;0,03894162;5,70879200
-0,39876200;0,03894162;5,70879200
-0,39844900;0,03894162;5,70879200
-0,39813600;0,03894162;5,70879200
-0,39782300;0,03894162;5,70879200
-0,39751000;0,03894162;5,70879200
-0,39719700;0,03894162;5,70879200
-0,39688400;0,03894162;5,70879200
-0,39657100;0,03894162;5,70879200
-0,39625800;0,03894162;5,70879200
-0,39594500;0,03894162;5,70879200
-0,39563200;0,02117985;5,70879200
-0,39531900;0,05676443;5,70879200
-0,39500600;0,03894162;5,70879200
-0,39469300;0,03894162;5,70879200
-0,39438000;0,03894162;5,70879200
-0,39406700;0,03894162;5,70879200
-0,39375400;0,03894162;5,70879200
-0,39344100;0,03894162;5,70879200
-0,39312800;0,03894162;5,70879200
-0,39281500;0,03894162;5,70879200
-0,39250200;0,05676443;5,70879200
-0,39218900;0,03894162;5,70879200
-0,39187600;0,03894162;5,70879200
-0,39156300;0,03894162;5,70879200
-0,39125000;0,03894162;5,70879200
-0,39093700;0,03894162;5,70879200
-0,39062400;0,03894162;5,70879200
-0,39031100;0,03894162;5,70879200
-0,38999800;0,03894162;5,70879200
-0,38968500;0,03894162;5,70879200
-0,38937200;0,03894162;5,70879200
-0,38905900;0,03894162;5,70879200
-0,38874600;0,03894162;5,70879200
-0,38843300;0,03894162;5,70879200
-0,38812000;0,03894162;5,70879200
-0,38780700;0,03894162;5,70879200
-0,38749400;0,03894162;5,70879200
-0,38718100;0,03894162;5,70879200
-0,38686800;0,03894162;5,70879200
-0,38655500;0,02117985;5,70879200
-0,38624200;0,03894162;5,70879200
-0,38592900;0,03894162;5,70879200
-0,38561600;0,03894162;5,70879200
-0,38530300;0,03894162;5,70879200
-0,38499000;0,03894162;5,70879200
-0,38467700;0,03894162;5,70879200
-0,38436400;0,03894162;5,70879200
-0,38405100;0,03894162;5,70879200
-0,38373800;0,03894162;5,70879200
-0,38342500;0,03894162;5,70879200
-0,38311200;0,03894162;5,70879200
-0,38279900;0,03894162;5,70879200
-0,38248600;0,03894162;5,70879200
-0,38217300;0,03894162;5,70879200
-0,38186000;0,03894162;5,70879200
-0,38154700;0,03894162;5,70879200
-0,38123400;0,03894162;5,70879200
-0,38092100;0,03894162;5,70879200
-0,38060800;0,03894162;5,70879200
-0,38029500;0,03894162;5,70879200
-0,37998200;0,03894162;5,70879200
-0,37966900;0,03894162;5,70879200
-0,37935600;0,02117985;5,70879200
-0,37904300;0,03894162;5,70879200
-0,37873000;0,03894162;5,70879200
-0,37841700;0,03894162;5,70879200
-0,37810400;0,03894162;5,70879200
-0,37779100;0,03894162;5,70879200
-0,37747800;0,03894162;5,70879200
-0,37716500;0,03894162;5,70879200
-0,37685200;0,03894162;5,70879200
-0,37653900;0,03894162;5,70879200
-0,37622600;0,03894162;5,70879200
-0,37591300;0,03894162;5,70879200
-0,37560000;0,03894162;5,70879200
-0,37528700;0,03894162;5,70879200
-0,37497400;0,03894162;5,70879200
-0,37466100;0,03894162;5,70879200
-0,37434800;0,03894162;5,70879200
-0,37403500;0,03894162;5,70879200
-0,37372200;0,03894162;5,70879200
-0,37340900;0,03894162;5,70879200
-0,37309600;0,03894162;5,70879200
-0,37278300;0,03894162;5,70879200
-0,37247000;0,03894162;5,70879200
-0,37215700;0,03894162;5,70879200
-0,37184400;0,03894162;5,70879200
-0,37153100;0,03894162;5,70879200
-0,37121800;0,03894162;5,70879200
-0,37090500;0,03894162;5,70879200
-0,37059200;0,03894162;5,70879200
-0,37027900;0,03894162;5,70879200
-0,36996600;0,03894162;5,70879200
-0,36965300;0,03894162;5,70879200
-0,36934000;0,03894162;5,70879200
-0,36902700;0,03894162;5,70879200
-0,36871400;0,03894162;5,70879200
-0,36840100;0,03894162;5,70879200
-0,36808800;0,03894162;5,70879200
-0,36777500;0,03894162;5,70879200
-0,36746201;0,03894162;5,70879200
-0,36714901;0,03894162;5,70879200
-0,36683601;0,03894162;5,70879200
-0,36652301;0,03894162;5,70879200
-0,36621001;0,03894162;5,70879200
-0,36589701;0,03894162;5,70879200
-0,36558401;0,03894162;5,70879200
-0,36527101;0,03894162;5,70879200
-0,36495801;0,03894162;5,70879200
-0,36464501;0,03894162;5,70879200
-0,36433201;0,03894162;5,70879200
-0,36401901;0,03894162;5,70879200
-0,36370601;0,03894162;5,70879200
-0,36339301;0,03894162;5,70879200
-0,36308001;0,05676443;5,70879200
-0,36276701;0,03894162;5,70879200
-0,36245401;0,03894162;5,70879200
-0,36214101;0,03894162;5,70879200
-0,36182801;0,03894162;5,70879200
-0,36151501;0,03894162;5,70879200
-0,36120201;0,03894162;5,70879200
-0,36088901;0,03894162;5,70879200
-0,36057601;0,03894162;5,70879200
-0,36026301;0,03894162;5,70879200
-0,35995001;0,03894162;5,70879200
-0,35963701;0,03894162;5,70879200
-0,35932401;0,03894162;5,70879200
-0,35901101;0,03894162;5,70879200
-0,35869801;0,03894162;5,70879200
-0,35838501;0,03894162;5,70879200
-0,35807201;0,03894162;5,70879200
-0,35775901;0,03894162;5,70879200
-0,35744601;0,03894162;5,70879200
-0,35713301;0,03894162;5,70879200
-0,35682001;0,03894162;5,70879200
-0,35650701;0,03894162;5,70879200
-0,35619401;0,03894162;5,70879200
-0,35588101;0,03894162;5,70879200
-0,35556801;0,03894162;5,70879200
-0,35525501;0,03894162;5,70879200
-0,35494201;0,03894162;5,70879200
-0,35462901;0,03894162;5,70879200
-0,35431601;0,03894162;5,70879200
-0,35400301;0,03894162;5,70879200
-0,35369001;0,03894162;5,70879200
-0,35337701;0,03894162;5,70879200
-0,35306401;0,03894162;5,70879200
-0,35275101;0,03894162;5,70879200
-0,35243801;0,03894162;5,70879200
-0,35212501;0,03894162;5,70879200
-0,35181201;0,03894162;5,70879200
-0,35149901;0,03894162;5,70879200
-0,35118601;0,03894162;5,70879200
-0,35087301;0,03894162;5,70879200
-0,35056001;0,03894162;5,70879200
-0,35024701;0,03894162;5,70879200
-0,34993401;0,05676443;5,70879200
-0,34962101;0,03894162;5,70879200
-0,34930801;0,03894162;5,70879200
-0,34899501;0,03894162;5,70879200
-0,34868201;0,03894162;5,70879200
-0,34836901;0,03894162;5,70879200
-0,34805601;0,03894162;5,70879200
-0,34774301;0,03894162;5,70879200
-0,34743001;0,03894162;5,70879200
-0,34711701;0,03894162;5,70879200
-0,34680401;0,03894162;5,70879200
-0,34649101;0,03894162;5,70879200
-0,34617801;0,03894162;5,70879200
-0,34586501;0,03894162;5,70879200
-0,34555201;0,03894162;5,70879200
-0,34523901;0,03894162;5,70879200
-0,34492601;0,03894162;5,70879200
-0,34461301;0,03894162;5,70879200
-0,34430001;0,03894162;5,70879200
-0,34398701;0,03894162;5,70879200
-0,34367401;0,03894162;5,70879200
-0,34336101;0,03894162;5,70879200
-0,34304801;0,03894162;5,70879200
-0,34273501;0,03894162;5,70879200
-0,34242201;0,03894162;5,70879200
-0,34210901;0,03894162;5,70879200
-0,34179601;0,03894162;5,70879200
-0,34148301;0,03894162;5,70879200
-0,34117001;0,03894162;5,70879200
-0,34085701;0,03894162;5,70879200
-0,34054401;0,03894162;5,70879200
-0,34023101;0,03894162;5,70879200
-0,33991801;0,03894162;5,70879200
-0,33960501;0,03894162;5,70879200
-0,33929201;0,03894162;5,70879200
-0,33897901;0,03894162;5,70879200
-0,33866601;0,03894162;5,70879200
-0,33835301;0,03894162;5,70879200
-0,33804001;0,03894162;5,70879200
-0,33772701;0,03894162;5,70879200
-0,33741401;0,03894162;5,70879200
-0,33710101;0,03894162;5,70879200
-0,33678801;0,03894162;5,70879200
-0,33647501;0,03894162;5,70879200
-0,33616201;0,03894162;5,70879200
-0,33584901;0,03894162;5,70879200
-0,33553601;0,03894162;5,70879200
-0,33522301;0,03894162;5,70879200
-0,33491001;0,05676443;5,70879200
-0,33459701;0,03894162;5,70879200
-0,33428401;0,03894162;5,70879200
-0,33397101;0,03894162;5,70879200
-0,33365801;0,03894162;5,70879200
-0,33334501;0,03894162;5,70879200
-0,33303201;0,03894162;5,70879200
-0,33271901;0,03894162;5,70879200
-0,33240601;0,03894162;5,70879200
-0,33209301;0,03894162;5,70879200
-0,33178001;0,03894162;5,70879200
-0,33146701;0,03894162;5,70879200
-0,33115401;0,03894162;5,70879200
-0,33084101;0,03894162;5,70879200
-0,33052801;0,02117985;5,70879200
-0,33021501;0,03894162;5,70879200
-0,32990201;0,03894162;5,70879200
-0,32958901;0,03894162;5,70879200
-0,32927601;0,03894162;5,70879200
-0,32896301;0,03894162;5,70879200
-0,32865001;0,03894162;5,70879200
-0,32833701;0,03894162;5,70879200
-0,32802401;0,03894162;5,70879200
-0,32771101;0,03894162;5,70879200
-0,32739801;0,03894162;5,70879200
-0,32708501;0,03894162;5,70879200
-0,32677201;0,03894162;5,70879200
-0,32645901;0,03894162;5,70879200
-0,32614601;0,03894162;5,70879200
-0,32583301;0,03894162;5,70879200
-0,32552001;0,03894162;5,70879200
-0,32520701;0,03894162;5,70879200
-0,32489401;0,03894162;5,70879200
-0,32458101;0,03894162;5,70879200
-0,32426801;0,03894162;5,70879200
-0,32395501;0,03894162;5,70879200
-0,32364201;0,03894162;5,70879200
-0,32332901;0,03894162;5,70879200
-0,32301601;0,03894162;5,70879200
-0,32270301;0,03894162;5,70879200
-0,32239001;0,03894162;5,70879200
-0,32207701;0,03894162;5,70879200
-0,32176401;0,03894162;5,70879200
-0,32145101;0,03894162;5,70879200
-0,32113801;0,03894162;5,70879200
-0,32082501;0,03894162;5,70879200
-0,32051201;0,03894162;5,70879200
-0,32019901;0,03894162;5,70879200
-0,31988601;0,03894162;5,70879200
-0,31957301;0,03894162;5,70879200
-0,31926001;0,05676443;5,70879200
-0,31894701;0,03894162;5,70879200
-0,31863401;0,03894162;5,70879200
-0,31832101;0,03894162;5,70879200
-0,31800801;0,03894162;5,70879200
-0,31769501;0,03894162;5,70879200
-0,31738201;0,03894162;5,70879200
-0,31706901;0,03894162;5,70879200
-0,31675601;0,03894162;5,70879200
-0,31644301;0,03894162;5,70879200
-0,31613001;0,03894162;5,70879200
-0,31581701;0,03894162;5,70879200
-0,31550401;0,03894162;5,70879200
-0,31519101;0,03894162;5,70879200
-0,31487801;0,03894162;5,70879200
-0,31456501;0,05676443;5,70879200
-0,31425201;0,03894162;5,70879200
-0,31393901;0,03894162;5,70879200
-0,31362601;0,03894162;5,70879200
-0,31331301;0,03894162;5,70879200
-0,31300001;0,03894162;5,70879200
-0,31268701;0,03894162;5,70879200
-0,31237401;0,03894162;5,70879200
-0,31206101;0,03894162;5,70879200
-0,31174801;0,03894162;5,70879200
-0,31143501;0,03894162;5,70879200
-0,31112201;0,05676443;5,70879200
-0,31080901;0,03894162;5,70879200
-0,31049601;0,03894162;5,70879200
-0,31018301;0,03894162;5,70879200
-0,30987001;0,03894162;5,70879200
-0,30955701;0,03894162;5,70879200
-0,30924401;0,03894162;5,70879200
-0,30893101;0,03894162;5,70879200
-0,30861801;0,03894162;5,70879200
-0,30830501;0,03894162;5,70879200
-0,30799201;0,03894162;5,70879200
-0,30767901;0,03894162;5,70879200
-0,30736601;0,03894162;5,70879200
-0,30705301;0,03894162;5,70879200
-0,30674001;0,03894162;5,70879200
-0,30642701;0,03894162;5,70879200
-0,30611401;0,03894162;5,70879200
-0,30580101;0,03894162;5,70879200
-0,30548801;0,03894162;5,70879200
-0,30517501;0,03894162;5,70879200
-0,30486201;0,03894162;5,70879200
-0,30454901;0,03894162;5,70879200
-0,30423601;0,03894162;5,70879200
-0,30392301;0,03894162;5,70879200
-0,30361001;0,03894162;5,70879200
-0,30329701;0,03894162;5,70879200
-0,30298401;0,03894162;5,70879200
-0,30267101;0,03894162;5,70879200
-0,30235801;0,03894162;5,70879200
-0,30204501;0,03894162;5,70879200
-0,30173201;0,03894162;5,70879200
-0,30141901;0,03894162;5,70879200
-0,30110601;0,03894162;5,70879200
-0,30079301;0,03894162;5,70879200
-0,30048001;0,03894162;5,70879200
-0,30016701;0,03894162;5,70879200
-0,29985401;0,03894162;5,70879200
-0,29954101;0,03894162;5,70879200
-0,29922801;0,03894162;5,70879200
-0,29891501;0,03894162;5,70879200
-0,29860201;0,03894162;5,70879200
-0,29828901;0,03894162;5,70879200
-0,29797601;0,03894162;5,70879200
-0,29766301;0,03894162;5,70879200
-0,29735001;0,03894162;5,70879200
-0,29703701;0,05676443;5,70879200
-0,29672401;0,03894162;5,70879200
-0,29641101;0,03894162;5,70879200
-0,29609801;0,03894162;5,70879200
-0,29578501;0,03894162;5,70879200
-0,29547201;0,03894162;5,70879200
-0,29515901;0,03894162;5,70879200
-0,29484601;0,03894162;5,70879200
-0,29453301;0,03894162;5,70879200
-0,29422001;0,03894162;5,70879200
-0,29390701;0,03894162;5,70879200
-0,29359401;0,03894162;5,70879200
-0,29328101;0,03894162;5,70879200
-0,29296801;0,03894162;5,70879200
-0,29265501;0,03894162;5,70879200
-0,29234201;0,03894162;5,70879200
-0,29202901;0,03894162;5,70879200
-0,29171601;0,05676443;5,70879200
-0,29140301;0,03894162;5,70879200
-0,29109001;0,03894162;5,70879200
-0,29077701;0,03894162;5,70879200
-0,29046401;0,03894162;5,70879200
-0,29015101;0,03894162;5,70879200
-0,28983801;0,03894162;5,70879200
-0,28952501;0,03894162;5,70879200
-0,28921201;0,03894162;5,70879200
-0,28889901;0,03894162;5,70879200
-0,28858601;0,03894162;5,70879200
-0,28827301;0,03894162;5,70879200
-0,28796001;0,03894162;5,70879200
-0,28764701;0,03894162;5,70879200
-0,28733401;0,03894162;5,70879200
-0,28702101;0,03894162;5,70879200
-0,28670801;0,03894162;5,70879200
-0,28639501;0,03894162;5,70879200
-0,28608201;0,03894162;5,70879200
-0,28576901;0,03894162;5,70879200
-0,28545601;0,03894162;5,70879200
-0,28514301;0,03894162;5,70879200
-0,28483001;0,03894162;5,70879200
-0,28451701;0,03894162;5,70879200
-0,28420401;0,03894162;5,70879200
-0,28389101;0,03894162;5,70879200
-0,28357801;0,02117985;5,70879200
-0,28326501;0,03894162;5,70879200
-0,28295201;0,05676443;5,70879200
-0,28263901;0,03894162;5,70879200
-0,28232601;0,03894162;5,70879200
-0,28201301;0,03894162;5,70879200
-0,28170001;0,03894162;5,70879200
-0,28138701;0,03894162;5,70879200
-0,28107401;0,03894162;5,70879200
-0,28076101;0,03894162;5,70879200
-0,28044801;0,03894162;5,70879200
-0,28013501;0,03894162;5,70879200
-0,27982201;0,03894162;5,70879200
-0,27950901;0,03894162;5,70879200
-0,27919601;0,03894162;5,70879200
-0,27888301;0,03894162;5,70879200
-0,27857001;0,05676443;5,70879200
-0,27825701;0,03894162;5,70879200
-0,27794401;0,03894162;5,70879200
-0,27763101;0,03894162;5,70879200
-0,27731801;0,05676443;5,70879200
-0,27700501;0,03894162;5,70879200
-0,27669201;0,03894162;5,70879200
-0,27637901;0,05676443;5,70879200
-0,27606601;0,03894162;5,70879200
-0,27575301;0,03894162;5,70879200
-0,27544001;0,03894162;5,70879200
-0,27512701;0,03894162;5,70879200
-0,27481401;0,03894162;5,70879200
-0,27450101;0,03894162;5,70879200
-0,27418801;0,03894162;5,70879200
-0,27387501;0,03894162;5,70879200
-0,27356201;0,03894162;5,70879200
-0,27324901;0,03894162;5,70879200
-0,27293601;0,03894162;5,70879200
-0,27262301;0,05676443;5,70879200
-0,27231001;0,03894162;5,70879200
-0,27199701;0,03894162;5,70879200
-0,27168401;0,03894162;5,70879200
-0,27137101;0,03894162;5,70879200
-0,27105801;0,03894162;5,70879200
-0,27074501;0,03894162;5,70879200
-0,27043201;0,05676443;5,70879200
-0,27011901;0,03894162;5,70879200
-0,26980601;0,03894162;5,70879200
-0,26949301;0,03894162;5,70879200
-0,26918001;0,03894162;5,70879200
-0,26886701;0,03894162;5,70879200
-0,26855401;0,03894162;5,70879200
-0,26824101;0,03894162;5,70879200
-0,26792801;0,03894162;5,70879200
-0,26761501;0,03894162;5,70879200
-0,26730201;0,03894162;5,70879200
-0,26698901;0,03894162;5,70879200
-0,26667601;0,03894162;5,70879200
-0,26636301;0,03894162;5,70879200
-0,26605001;0,03894162;5,70879200
-0,26573701;0,03894162;5,70879200
