Время;Канал A;Канал B
-4,78750000;17,31925000;5,70879200
-4,78437500;17,31925000;5,70879200
-4,78125000;17,31925000;5,70879200
-4,77812500;17,31925000;5,70879200
-4,77500000;17,31925000;5,70879200
-4,77187500;17,31925000;5,70879200
-4,76875000;17,31925000;5,70879200
-4,76562500;21,74444000;5,70879200
-4,76250000;21,74444000;5,70879200
-4,75937500;17,31925000;5,70879200
-4,75625000;21,74444000;5,70879200
-4,75312500;21,74444000;5,70879200
-4,75000000;21,74444000;5,70879200
-4,74687500;21,74444000;5,70879200
-4,74375000;21,74444000;5,70879200
-4,74062500;17,31925000;5,70879200
-4,73750000;21,74444000;5,70879200
-4,73437500;17,31925000;5,70879200
-4,73125000;21,74444000;5,70879200
-4,72812500;17,31925000;5,70879200
-4,72500000;21,74444000;5,70879200
-4,72187500;21,74444000;5,70879200
-4,71875000;17,31925000;5,70879200
-4,71562500;17,31925000;5,70879200
-4,71250000;17,31925000;5,70879200
-4,70937500;17,31925000;5,70879200
-4,70625000;21,74444000;5,70879200
-4,70312500;17,31925000;5,70879200
-4,70000000;21,74444000;5,70879200
-4,69687500;17,31925000;5,70879200
-4,69375000;30,59480000;5,70879200
-4,69062500;-0,36622210;5,70879200
-4,68750000;21,74444000;5,70879200
-4,68437500;17,31925000;5,70879200
-4,68125000;17,31925000;5,70879200
-4,67812500;17,31925000;5,70879200
-4,67500000;17,31925000;5,70879200
-4,67187500;21,74444000;5,70879200
-4,66875000;17,31925000;5,70879200
-4,66562500;17,31925000;5,70879200
-4,66250000;17,31925000;5,70879200
-4,65937500;17,31925000;5,70879200
-4,65625000;21,74444000;5,70879200
-4,65312500;17,31925000;5,70879200
-4,65000000;17,31925000;5,70879200
-4,64687499;21,74444000;5,70879200
-4,64374999;17,31925000;5,70879200
-4,64062499;21,74444000;5,70879200
-4,63749999;17,31925000;5,70879200
-4,63437499;17,31925000;5,70879200
-4,63124999;21,74444000;5,70879200
-4,62812499;17,31925000;5,70879200
-4,62499999;17,31925000;5,70879200
-4,62187499;21,74444000;5,70879200
-4,61874999;21,74444000;5,70879200
-4,61562499;17,31925000;5,70879200
-4,61249999;17,31925000;5,70879200
-4,60937499;17,31925000;5,70879200
-4,60624999;17,31925000;5,70879200
-4,60312499;21,74444000;5,70879200
-4,59999999;21,74444000;5,70879200
-4,59687499;21,74444000;5,70879200
-4,59374999;17,31925000;5,70879200
-4,59062499;17,31925000;5,70879200
-4,58749999;17,31925000;5,70879200
-4,58437499;17,31925000;5,70879200
-4,58124999;17,31925000;5,70879200
-4,57812499;17,31925000;5,70879200
-4,57499999;17,31925000;5,70879200
-4,57187499;17,31925000;5,70879200
-4,56874999;17,31925000;5,70879200
-4,56562499;17,31925000;5,70879200
-4,56249999;17,31925000;5,70879200
-4,55937499;21,74444000;5,70879200
-4,55624999;17,31925000;5,70879200
-4,55312499;21,74444000;5,70879200
-4,54999999;17,31925000;5,70879200
-4,54687499;17,31925000;5,70879200
-4,54374999;17,31925000;5,70879200
-4,54062499;17,31925000;5,70879200
-4,53749999;17,31925000;5,70879200
-4,53437499;17,31925000;5,70879200
-4,53124999;21,74444000;5,70879200
-4,52812499;17,31925000;5,70879200
-4,52499999;17,31925000;5,70879200
-4,52187499;21,74444000;5,70879200
-4,51874999;21,74444000;5,70879200
-4,51562499;17,31925000;5,70879200
-4,51249999;17,31925000;5,70879200
-4,50937499;17,31925000;5,70879200
-4,50624999;17,31925000;5,70879200
-4,50312499;17,31925000;5,70879200
-4,49999999;21,74444000;5,70879200
-4,49687499;17,31925000;5,70879200
-4,49374999;21,74444000;5,70879200
-4,49062499;17,31925000;5,70879200
-4,48749999;17,31925000;5,70879200
-4,48437499;17,31925000;5,70879200
-4,48124999;17,31925000;5,70879200
-4,47812499;17,31925000;5,70879200
-4,47499999;17,31925000;5,70879200
-4,47187499;17,31925000;5,70879200
-4,46874999;17,31925000;5,70879200
-4,46562499;17,31925000;5,70879200
-4,46249999;17,31925000;5,70879200
-4,45937499;21,74444000;5,70879200
-4,45624999;21,74444000;5,70879200
-4,45312499;17,31925000;5,70879200
-4,44999999;17,31925000;5,70879200
-4,44687499;17,31925000;5,70879200
-4,44374999;17,31925000;5,70879200
-4,44062499;17,31925000;5,70879200
-4,43749999;21,74444000;5,70879200
-4,43437499;17,31925000;5,70879200
-4,43124999;17,31925000;5,70879200
-4,42812499;17,31925000;5,70879200
-4,42499999;17,31925000;5,70879200
-4,42187499;17,31925000;5,70879200
-4,41874999;17,31925000;5,70879200
-4,41562499;17,31925000;5,70879200
-4,41249999;17,31925000;5,70879200
-4,40937499;17,31925000;5,70879200
-4,40624999;17,31925000;5,70879200
-4,40312499;17,31925000;5,70879200
-4,39999999;17,31925000;5,70879200
-4,39687499;17,31925000;5,70879200
-4,39374999;17,31925000;5,70879200
-4,39062499;17,31925000;5,70879200
-4,38749999;17,31925000;5,70879200
-4,38437499;17,31925000;5,70879200
-4,38124999;17,31925000;5,70879200
-4,37812499;17,31925000;5,70879200
-4,37499999;17,31925000;5,70879200
-4,37187499;17,31925000;5,70879200
-4,36874999;17,31925000;5,70879200
-4,36562499;17,31925000;5,70879200
-4,36249999;17,31925000;5,70879200
-4,35937499;17,31925000;5,70879200
-4,35624999;17,31925000;5,70879200
-4,35312499;17,31925000;5,70879200
-4,34999999;17,31925000;5,70879200
-4,34687499;17,31925000;5,70879200
-4,34374999;17,31925000;5,70879200
-4,34062499;17,31925000;5,70879200
-4,33749999;17,31925000;5,70879200
-4,33437499;17,31925000;5,70879200
-4,33124999;17,31925000;5,70879200
-4,32812499;17,31925000;5,70879200
-4,32499999;17,31925000;5,70879200
-4,32187499;17,31925000;5,70879200
-4,31874999;17,31925000;5,70879200
-4,31562499;17,31925000;5,70879200
-4,31249999;17,31925000;5,70879200
-4,30937499;17,31925000;5,70879200
-4,30624999;17,31925000;5,70879200
-4,30312499;17,31925000;5,70879200
-4,29999999;17,31925000;5,70879200
-4,29687499;21,74444000;5,70879200
-4,29374999;17,31925000;5,70879200
-4,29062499;17,31925000;5,70879200
-4,28749999;17,31925000;5,70879200
-4,28437499;17,31925000;5,70879200
-4,28124999;17,31925000;5,70879200
-4,27812499;17,31925000;5,70879200
-4,27499999;17,31925000;5,70879200
-4,27187499;17,31925000;5,70879200
-4,26874999;17,31925000;5,70879200
-4,26562499;17,31925000;5,70879200
-4,26249999;17,31925000;5,70879200
-4,25937499;17,31925000;5,70879200
-4,25624999;17,31925000;5,70879200
-4,25312499;17,31925000;5,70879200
-4,24999999;17,31925000;5,70879200
-4,24687499;17,31925000;5,70879200
-4,24374999;17,31925000;5,70879200
-4,24062499;17,31925000;5,70879200
-4,23749999;21,74444000;5,70879200
-4,23437499;17,31925000;5,70879200
-4,23124999;17,31925000;5,70879200
-4,22812499;17,31925000;5,70879200
-4,22499999;21,74444000;5,70879200
-4,22187499;17,31925000;5,70879200
-4,21874999;21,74444000;5,70879200
-4,21562499;17,31925000;5,70879200
-4,21249999;17,31925000;5,70879200
-4,20937499;17,31925000;5,70879200
-4,20624999;17,31925000;5,70879200
-4,20312499;17,31925000;5,70879200
-4,19999999;21,74444000;5,70879200
-4,19687499;21,74444000;5,70879200
-4,19374999;17,31925000;5,70879200
-4,19062499;17,31925000;5,70879200
-4,18749999;17,31925000;5,70879200
-4,18437499;17,31925000;5,70879200
-4,18124999;17,31925000;5,70879200
-4,17812499;17,31925000;5,70879200
-4,17499999;17,31925000;5,70879200
-4,17187499;17,31925000;5,70879200
-4,16874999;17,31925000;5,70879200
-4,16562499;17,31925000;5,70879200
-4,16249999;17,31925000;5,70879200
-4,15937499;17,31925000;5,70879200
-4,15624999;17,31925000;5,70879200
-4,15312499;17,31925000;5,70879200
-4,14999999;17,31925000;5,70879200
-4,14687499;17,31925000;5,70879200
-4,14374999;17,31925000;5,70879200
-4,14062499;17,31925000;5,70879200
-4,13749999;17,31925000;5,70879200
-4,13437499;17,31925000;5,70879200
-4,13124999;17,31925000;5,70879200
-4,12812499;21,74444000;5,70879200
-4,12499999;17,31925000;5,70879200
-4,12187499;17,31925000;5,70879200
-4,11874999;17,31925000;5,70879200
-4,11562499;17,31925000;5,70879200
-4,11249999;17,31925000;5,70879200
-4,10937499;17,31925000;5,70879200
-4,10624999;21,74444000;5,70879200
-4,10312499;17,31925000;5,70879200
-4,09999999;17,31925000;5,70879200
-4,09687499;17,31925000;5,70879200
-4,09374999;17,31925000;5,70879200
-4,09062499;21,74444000;5,70879200
-4,08749999;17,31925000;5,70879200
-4,08437499;17,31925000;5,70879200
-4,08124999;17,31925000;5,70879200
-4,07812499;17,31925000;5,70879200
-4,07499999;17,31925000;5,70879200
-4,07187499;17,31925000;5,70879200
-4,06874999;17,31925000;5,70879200
-4,06562499;17,31925000;5,70879200
-4,06249999;17,31925000;5,70879200
-4,05937499;17,31925000;5,70879200
-4,05624999;17,31925000;5,70879200
-4,05312499;17,31925000;5,70879200
-4,04999999;17,31925000;5,70879200
-4,04687499;21,74444000;5,70879200
-4,04374999;17,31925000;5,70879200
-4,04062499;17,31925000;5,70879200
-4,03749999;21,74444000;5,70879200
-4,03437499;17,31925000;5,70879200
-4,03124999;17,31925000;5,70879200
-4,02812499;17,31925000;5,70879200
-4,02499999;17,31925000;5,70879200
-4,02187499;17,31925000;5,70879200
-4,01874999;21,74444000;5,70879200
-4,01562499;17,31925000;5,70879200
-4,01249999;17,31925000;5,70879200
-4,00937499;17,31925000;5,70879200
-4,00624999;17,31925000;5,70879200
-4,00312499;17,31925000;5,70879200
-3,99999999;17,31925000;5,70879200
-3,99687499;21,74444000;5,70879200
-3,99374999;17,31925000;5,70879200
-3,99062499;17,31925000;5,70879200
-3,98749999;17,31925000;5,70879200
-3,98437499;17,31925000;5,70879200
-3,98124999;21,74444000;5,70879200
-3,97812499;17,31925000;5,70879200
-3,97499998;17,31925000;5,70879200
-3,97187498;17,31925000;5,70879200
-3,96874998;17,31925000;5,70879200
-3,96562498;21,74444000;5,70879200
-3,96249998;21,74444000;5,70879200
-3,95937498;17,31925000;5,70879200
-3,95624998;17,31925000;5,70879200
-3,95312498;17,31925000;5,70879200
-3,94999998;17,31925000;5,70879200
-3,94687498;21,74444000;5,70879200
-3,94374998;17,31925000;5,70879200
-3,94062498;17,31925000;5,70879200
-3,93749998;17,31925000;5,70879200
-3,93437498;17,31925000;5,70879200
-3,93124998;17,31925000;5,70879200
-3,92812498;21,74444000;5,70879200
-3,92499998;17,31925000;5,70879200
-3,92187498;17,31925000;5,70879200
-3,91874998;17,31925000;5,70879200
-3,91562498;21,74444000;5,70879200
-3,91249998;17,31925000;5,70879200
-3,90937498;17,31925000;5,70879200
-3,90624998;17,31925000;5,70879200
-3,90312498;17,31925000;5,70879200
-3,89999998;21,74444000;5,70879200
-3,89687498;21,74444000;5,70879200
-3,89374998;17,31925000;5,70879200
-3,89062498;17,31925000;5,70879200
-3,88749998;17,31925000;5,70879200
-3,88437498;21,74444000;5,70879200
-3,88124998;17,31925000;5,70879200
-3,87812498;17,31925000;5,70879200
-3,87499998;21,74444000;5,70879200
-3,87187498;17,31925000;5,70879200
-3,86874998;17,31925000;5,70879200
-3,86562498;21,74444000;5,70879200
-3,86249998;17,31925000;5,70879200
-3,85937498;17,31925000;5,70879200
-3,85624998;21,74444000;5,70879200
-3,85312498;17,31925000;5,70879200
-3,84999998;17,31925000;5,70879200
-3,84687498;17,31925000;5,70879200
-3,84374998;17,31925000;5,70879200
-3,84062498;17,31925000;5,70879200
-3,83749998;17,31925000;5,70879200
-3,83437498;17,31925000;5,70879200
-3,83124998;17,31925000;5,70879200
-3,82812498;17,31925000;5,70879200
-3,82499998;17,31925000;5,70879200
-3,82187498;17,31925000;5,70879200
-3,81874998;17,31925000;5,70879200
-3,81562498;17,31925000;5,70879200
-3,81249998;17,31925000;5,70879200
-3,80937498;21,74444000;5,70879200
-3,80624998;17,31925000;5,70879200
-3,80312498;21,74444000;5,70879200
-3,79999998;17,31925000;5,70879200
-3,79687498;17,31925000;5,70879200
-3,79374998;17,31925000;5,70879200
-3,79062498;17,31925000;5,70879200
-3,78749998;17,31925000;5,70879200
-3,78437498;17,31925000;5,70879200
-3,78124998;21,74444000;5,70879200
-3,77812498;21,74444000;5,70879200
-3,77499998;17,31925000;5,70879200
-3,77187498;17,31925000;5,70879200
-3,76874998;17,31925000;5,70879200
-3,76562498;17,31925000;5,70879200
-3,76249998;21,74444000;5,70879200
-3,75937498;21,74444000;5,70879200
-3,75624998;17,31925000;5,70879200
-3,75312498;17,31925000;5,70879200
-3,74999998;17,31925000;5,70879200
-3,74687498;17,31925000;5,70879200
-3,74374998;17,31925000;5,70879200
-3,74062498;21,74444000;5,70879200
-3,73749998;17,31925000;5,70879200
-3,73437498;17,31925000;5,70879200
-3,73124998;21,74444000;5,70879200
-3,72812498;17,31925000;5,70879200
-3,72499998;17,31925000;5,70879200
-3,72187498;17,31925000;5,70879200
-3,71874998;21,74444000;5,70879200
-3,71562498;21,74444000;5,70879200
-3,71249998;17,31925000;5,70879200
-3,70937498;21,74444000;5,70879200
-3,70624998;17,31925000;5,70879200
-3,70312498;21,74444000;5,70879200
-3,69999998;17,31925000;5,70879200
-3,69687498;17,31925000;5,70879200
-3,69374998;17,31925000;5,70879200
-3,69062498;17,31925000;5,70879200
-3,68749998;21,74444000;5,70879200
-3,68437498;17,31925000;5,70879200
-3,68124998;17,31925000;5,70879200
-3,67812498;17,31925000;5,70879200
-3,67499998;17,31925000;5,70879200
-3,67187498;17,31925000;5,70879200
-3,66874998;26,16962000;5,70879200
-3,66562498;26,16962000;5,70879200
-3,66249998;17,31925000;5,70879200
-3,65937498;17,31925000;5,70879200
-3,65624998;17,31925000;5,70879200
-3,65312498;21,74444000;5,70879200
-3,64999998;21,74444000;5,70879200
-3,64687498;17,31925000;5,70879200
-3,64374998;17,31925000;5,70879200
-3,64062498;17,31925000;5,70879200
-3,63749998;21,74444000;5,70879200
-3,63437498;17,31925000;5,70879200
-3,63124998;17,31925000;5,70879200
-3,62812498;17,31925000;5,70879200
-3,62499998;21,74444000;5,70879200
-3,62187498;21,74444000;5,70879200
-3,61874998;21,74444000;5,70879200
-3,61562498;21,74444000;5,70879200
-3,61249998;21,74444000;5,70879200
-3,60937498;17,31925000;5,70879200
-3,60624998;21,74444000;5,70879200
-3,60312498;17,31925000;5,70879200
-3,59999998;21,74444000;5,70879200
-3,59687498;17,31925000;5,70879200
-3,59374998;17,31925000;5,70879200
-3,59062498;17,31925000;5,70879200
-3,58749998;21,74444000;5,70879200
-3,58437498;17,31925000;5,70879200
-3,58124998;17,31925000;5,70879200
-3,57812498;21,74444000;5,70879200
-3,57499998;17,31925000;5,70879200
-3,57187498;17,31925000;5,70879200
-3,56874998;17,31925000;5,70879200
-3,56562498;21,74444000;5,70879200
-3,56249998;17,31925000;5,70879200
-3,55937498;17,31925000;5,70879200
-3,55624998;17,31925000;5,70879200
-3,55312498;17,31925000;5,70879200
-3,54999998;17,31925000;5,70879200
-3,54687498;17,31925000;5,70879200
-3,54374998;21,74444000;5,70879200
-3,54062498;17,31925000;5,70879200
-3,53749998;17,31925000;5,70879200
-3,53437498;17,31925000;5,70879200
-3,53124998;17,31925000;5,70879200
-3,52812498;17,31925000;5,70879200
-3,52499998;17,31925000;5,70879200
-3,52187498;17,31925000;5,70879200
-3,51874998;17,31925000;5,70879200
-3,51562498;17,31925000;5,70879200
-3,51249998;17,31925000;5,70879200
-3,50937498;17,31925000;5,70879200
-3,50624998;17,31925000;5,70879200
-3,50312498;17,31925000;5,70879200
-3,49999998;17,31925000;5,70879200
-3,49687498;17,31925000;5,70879200
-3,49374998;17,31925000;5,70879200
-3,49062498;21,74444000;5,70879200
-3,48749998;21,74444000;5,70879200
-3,48437498;17,31925000;5,70879200
-3,48124998;17,31925000;5,70879200
-3,47812498;17,31925000;5,70879200
-3,47499998;17,31925000;5,70879200
-3,47187498;17,31925000;5,70879200
-3,46874998;17,31925000;5,70879200
-3,46562498;17,31925000;5,70879200
-3,46249998;17,31925000;5,70879200
-3,45937498;17,31925000;5,70879200
-3,45624998;17,31925000;5,70879200
-3,45312498;17,31925000;5,70879200
-3,44999998;17,31925000;5,70879200
-3,44687498;17,31925000;5,70879200
-3,44374998;21,74444000;5,70879200
-3,44062498;17,31925000;5,70879200
-3,43749998;21,74444000;5,70879200
-3,43437498;17,31925000;5,70879200
-3,43124998;17,31925000;5,70879200
-3,42812498;17,31925000;5,70879200
-3,42499998;17,31925000;5,70879200
-3,42187498;17,31925000;5,70879200
-3,41874998;17,31925000;5,70879200
-3,41562498;17,31925000;5,70879200
-3,41249998;17,31925000;5,70879200
-3,40937498;17,31925000;5,70879200
-3,40624998;17,31925000;5,70879200
-3,40312498;17,31925000;5,70879200
-3,39999998;17,31925000;5,70879200
-3,39687498;17,31925000;5,70879200
-3,39374998;17,31925000;5,70879200
-3,39062498;17,31925000;5,70879200
-3,38749998;17,31925000;5,70879200
-3,38437498;17,31925000;5,70879200
-3,38124998;17,31925000;5,70879200
-3,37812498;17,31925000;5,70879200
-3,37499998;17,31925000;5,70879200
-3,37187498;17,31925000;5,70879200
-3,36874998;17,31925000;5,70879200
-3,36562498;17,31925000;5,70879200
-3,36249998;17,31925000;5,70879200
-3,35937498;17,31925000;5,70879200
-3,35624998;17,31925000;5,70879200
-3,35312498;17,31925000;5,70879200
-3,34999998;17,31925000;5,70879200
-3,34687498;17,31925000;5,70879200
-3,34374998;17,31925000;5,70879200
-3,34062498;17,31925000;5,70879200
-3,33749998;17,31925000;5,70879200
-3,33437498;17,31925000;5,70879200
-3,33124998;17,31925000;5,70879200
-3,32812498;17,31925000;5,70879200
-3,32499998;17,31925000;5,70879200
-3,32187498;17,31925000;5,70879200
-3,31874998;17,31925000;5,70879200
-3,31562498;17,31925000;5,70879200
-3,31249998;17,31925000;5,70879200
-3,30937498;21,74444000;5,70879200
-3,30624997;17,31925000;5,70879200
-3,30312497;17,31925000;5,70879200
-3,29999997;17,31925000;5,70879200
-3,29687497;17,31925000;5,70879200
-3,29374997;17,31925000;5,70879200
-3,29062497;17,31925000;5,70879200
-3,28749997;17,31925000;5,70879200
-3,28437497;17,31925000;5,70879200
-3,28124997;17,31925000;5,70879200
-3,27812497;17,31925000;5,70879200
-3,27499997;17,31925000;5,70879200
-3,27187497;17,31925000;5,70879200
-3,26874997;17,31925000;5,70879200
-3,26562497;17,31925000;5,70879200
-3,26249997;17,31925000;5,70879200
-3,25937497;17,31925000;5,70879200
-3,25624997;17,31925000;5,70879200
-3,25312497;17,31925000;5,70879200
-3,24999997;17,31925000;5,70879200
-3,24687497;17,31925000;5,70879200
-3,24374997;17,31925000;5,70879200
-3,24062497;17,31925000;5,70879200
-3,23749997;17,31925000;5,70879200
-3,23437497;17,31925000;5,70879200
-3,23124997;17,31925000;5,70879200
-3,22812497;17,31925000;5,70879200
-3,22499997;17,31925000;5,70879200
-3,22187497;17,31925000;5,70879200
-3,21874997;17,31925000;5,70879200
-3,21562497;17,31925000;5,70879200
-3,21249997;17,31925000;5,70879200
-3,20937497;17,31925000;5,70879200
-3,20624997;17,31925000;5,70879200
-3,20312497;17,31925000;5,70879200
-3,19999997;17,31925000;5,70879200
-3,19687497;17,31925000;5,70879200
-3,19374997;17,31925000;5,70879200
-3,19062497;17,31925000;5,70879200
-3,18749997;17,31925000;5,70879200
-3,18437497;17,31925000;5,70879200
-3,18124997;17,31925000;5,70879200
-3,17812497;26,16962000;5,70879200
-3,17499997;8,46888600;5,70879200
-3,17187497;17,31925000;5,70879200
-3,16874997;17,31925000;5,70879200
-3,16562497;17,31925000;5,70879200
-3,16249997;17,31925000;5,70879200
-3,15937497;17,31925000;5,70879200
-3,15624997;17,31925000;5,70879200
-3,15312497;17,31925000;5,70879200
-3,14999997;17,31925000;5,70879200
-3,14687497;17,31925000;5,70879200
-3,14374997;17,31925000;5,70879200
-3,14062497;17,31925000;5,70879200
-3,13749997;17,31925000;5,70879200
-3,13437497;17,31925000;5,70879200
-3,13124997;17,31925000;5,70879200
-3,12812497;17,31925000;5,70879200
-3,12499997;17,31925000;5,70879200
-3,12187497;17,31925000;5,70879200
-3,11874997;17,31925000;5,70879200
-3,11562497;17,31925000;5,70879200
-3,11249997;17,31925000;5,70879200
-3,10937497;17,31925000;5,70879200
-3,10624997;17,31925000;5,70879200
-3,10312497;17,31925000;5,70879200
-3,09999997;17,31925000;5,70879200
-3,09687497;17,31925000;5,70879200
-3,09374997;17,31925000;5,70879200
-3,09062497;17,31925000;5,70879200
-3,08749997;17,31925000;5,70879200
-3,08437497;17,31925000;5,70879200
-3,08124997;17,31925000;5,70879200
-3,07812497;17,31925000;5,70879200
-3,07499997;17,31925000;5,70879200
-3,07187497;17,31925000;5,70879200
-3,06874997;17,31925000;5,70879200
-3,06562497;17,31925000;5,70879200
-3,06249997;17,31925000;5,70879200
-3,05937497;21,74444000;5,70879200
-3,05624997;17,31925000;5,70879200
-3,05312497;21,74444000;5,70879200
-3,04999997;17,31925000;5,70879200
-3,04687497;17,31925000;5,70879200
-3,04374997;17,31925000;5,70879200
-3,04062497;17,31925000;5,70879200
-3,03749997;21,74444000;5,70879200
-3,03437497;17,31925000;5,70879200
-3,03124997;21,74444000;5,70879200
-3,02812497;21,74444000;5,70879200
-3,02499997;21,74444000;5,70879200
-3,02187497;17,31925000;5,70879200
-3,01874997;21,74444000;5,70879200
-3,01562497;17,31925000;5,70879200
-3,01249997;17,31925000;5,70879200
-3,00937497;17,31925000;5,70879200
-3,00624997;17,31925000;5,70879200
-3,00312497;17,31925000;5,70879200
-2,99999997;17,31925000;5,70879200
-2,99687497;21,74444000;5,70879200
-2,99374997;17,31925000;5,70879200
-2,99062497;17,31925000;5,70879200
-2,98749997;17,31925000;5,70879200
-2,98437497;21,74444000;5,70879200
-2,98124997;17,31925000;5,70879200
-2,97812497;17,31925000;5,70879200
-2,97499997;17,31925000;5,70879200
-2,97187497;17,31925000;5,70879200
-2,96874997;17,31925000;5,70879200
-2,96562497;17,31925000;5,70879200
-2,96249997;21,74444000;5,70879200
-2,95937497;17,31925000;5,70879200
-2,95624997;17,31925000;5,70879200
-2,95312497;17,31925000;5,70879200
-2,94999997;17,31925000;5,70879200
-2,94687497;17,31925000;5,70879200
-2,94374997;17,31925000;5,70879200
-2,94062497;17,31925000;5,70879200
-2,93749997;17,31925000;5,70879200
-2,93437497;17,31925000;5,70879200
-2,93124997;17,31925000;5,70879200
-2,92812497;17,31925000;5,70879200
-2,92499997;21,74444000;5,70879200
-2,92187497;17,31925000;5,70879200
-2,91874997;17,31925000;5,70879200
-2,91562497;21,74444000;5,70879200
-2,91249997;17,31925000;5,70879200
-2,90937497;21,74444000;5,70879200
-2,90624997;17,31925000;5,70879200
-2,90312497;17,31925000;5,70879200
-2,89999997;17,31925000;5,70879200
-2,89687497;17,31925000;5,70879200
-2,89374997;17,31925000;5,70879200
-2,89062497;17,31925000;5,70879200
-2,88749997;21,74444000;5,70879200
-2,88437497;21,74444000;5,70879200
-2,88124997;21,74444000;5,70879200
-2,87812497;17,31925000;5,70879200
-2,87499997;21,74444000;5,70879200
-2,87187497;17,31925000;5,70879200
-2,86874997;17,31925000;5,70879200
-2,86562497;17,31925000;5,70879200
-2,86249997;17,31925000;5,70879200
-2,85937497;21,74444000;5,70879200
-2,85624997;21,74444000;5,70879200
-2,85312497;17,31925000;5,70879200
-2,84999997;17,31925000;5,70879200
-2,84687497;17,31925000;5,70879200
-2,84374997;17,31925000;5,70879200
-2,84062497;17,31925000;5,70879200
-2,83749997;21,74444000;5,70879200
-2,83437497;17,31925000;5,70879200
-2,83124997;17,31925000;5,70879200
-2,82812497;21,74444000;5,70879200
-2,82499997;17,31925000;5,70879200
-2,82187497;17,31925000;5,70879200
-2,81874997;17,31925000;5,70879200
-2,81562497;17,31925000;5,70879200
-2,81249997;21,74444000;5,70879200
-2,80937497;17,31925000;5,70879200
-2,80624997;17,31925000;5,70879200
-2,80312497;21,74444000;5,70879200
-2,79999997;17,31925000;5,70879200
-2,79687497;21,74444000;5,70879200
-2,79374997;17,31925000;5,70879200
-2,79062497;17,31925000;5,70879200
-2,78749997;17,31925000;5,70879200
-2,78437497;17,31925000;5,70879200
-2,78124997;17,31925000;5,70879200
-2,77812497;17,31925000;5,70879200
-2,77499997;17,31925000;5,70879200
-2,77187497;17,31925000;5,70879200
-2,76874997;17,31925000;5,70879200
-2,76562497;17,31925000;5,70879200
-2,76249997;17,31925000;5,70879200
-2,75937497;17,31925000;5,70879200
-2,75624997;21,74444000;5,70879200
-2,75312497;21,74444000;5,70879200
-2,74999997;17,31925000;5,70879200
-2,74687497;21,74444000;5,70879200
-2,74374997;21,74444000;5,70879200
-2,74062497;21,74444000;5,70879200
-2,73749997;17,31925000;5,70879200
-2,73437497;17,31925000;5,70879200
-2,73124997;17,31925000;5,70879200
-2,72812497;17,31925000;5,70879200
-2,72499997;17,31925000;5,70879200
-2,72187497;21,74444000;5,70879200
-2,71874997;21,74444000;5,70879200
-2,71562497;17,31925000;5,70879200
-2,71249997;17,31925000;5,70879200
-2,70937497;17,31925000;5,70879200
-2,70624997;21,74444000;5,70879200
-2,70312497;17,31925000;5,70879200
-2,69999997;21,74444000;5,70879200
-2,69687497;17,31925000;5,70879200
-2,69374997;17,31925000;5,70879200
