	mass A		
t	x	y	
22.446	1.267	2.487E-2
22.463	1.279	2.486E-2
22.480	1.268	3.037E-2
22.496	1.268	3.037E-2
22.513	1.254	4.277E-2
22.530	1.228	3.867E-2
22.547	1.194	3.733E-2
22.563	1.194	3.733E-2
22.580	1.172	3.047E-2
22.597	1.137	3.051E-2
22.614	1.147	3.050E-2
22.630	1.147	3.050E-2
22.647	1.148	2.912E-2
22.664	1.162	2.773E-2
22.681	1.169	2.773E-2
22.697	1.199	3.457E-2
22.714	1.203	3.594E-2
22.731	1.227	3.729E-2
22.748	1.268	3.725E-2
22.764	1.316	3.858E-2
22.781	1.316	3.858E-2
22.798	1.355	3.303E-2
22.815	1.366	3.302E-2
22.831	1.374	3.301E-2
22.848	1.392	3.299E-2
22.865	1.392	3.299E-2
22.881	1.356	3.166E-2
22.898	1.356	3.166E-2
22.915	1.356	3.166E-2
22.932	1.339	2.892E-2
22.948	1.324	2.894E-2
22.965	1.309	3.170E-2
22.982	1.309	3.170E-2
22.999	1.243	1.802E-2
23.015	1.253	2.764E-2
23.032	1.243	2.627E-2
23.049	1.223	3.592E-2
23.066	1.254	3.589E-2
23.082	1.254	3.589E-2
23.099	1.298	2.621E-2
23.116	1.364	2.752E-2
23.133	1.441	2.881E-2
23.149	1.462	1.779E-2
23.166	1.520	3.011E-2
23.183	1.554	2.732E-2
23.200	1.561	5.303E-3
23.216	1.560	1.356E-2
23.233	1.521	5.346E-3
23.250	1.474	1.915E-2
23.266	1.427	2.333E-2
23.283	1.366	2.202E-2
23.300	1.280	2.623E-2
23.317	1.235	2.078E-2
23.333	1.195	1.532E-2
23.350	1.218	2.217E-2
23.367	1.283	2.348E-2
23.384	1.370	4.127E-2
23.400	1.466	2.329E-2
23.417	1.481	2.465E-2
23.434	1.565	2.043E-2
23.451	1.604	1.626E-2
23.467	1.624	1.762E-2
23.484	1.623	1.762E-2
23.501	1.590	2.178E-2
23.518	1.538	2.183E-2
23.534	1.522	2.323E-2
23.551	1.509	3.149E-2
23.568	1.516	3.424E-2
23.584	1.491	3.151E-2
23.601	1.517	3.424E-2
23.618	1.522	3.010E-2
